time,mean_precipitation_rate,sur_air_temp,H2O_vapor_mass_ratio_surf,cloud_temp,surf_temp
2022-01-18,0.0,-4.0250001,2.62890625,-14.3374996,-3.0250001
2022-01-19,3.0199995,-1.96249998,2.62890625,-9.08749962,-3.0250001
2022-01-20,0.0749999955,-1.96249998,2.62890625,-9.08749962,-3.0250001
2022-01-21,0.0,-6.8375001,1.30273438,-13.8999996,-7.7750001
2022-01-22,0.0,-3.7750001,1.33691406,-32.6500015,-6.9625001
2022-01-23,0.550000012,-10.7124996,1.66601562,-33.3062515,-16.1499996
2022-01-24,0.24499999,-8.08749962,1.85546875,-30.9312496,-12.2749996
2022-01-25,0.0,-4.8375001,2.00390625,-18.7437496,-0.962499976
2022-01-26,0.0,-7.7750001,1.13671875,-17.6187496,-5.6500001
2022-01-27,0.0,-0.462500006,3.27539062,-40.1500015,-5.0250001
2022-01-28,0.105000004,-5.7125001,1.59082031,-32.9937515,-4.5875001
2022-01-29,0.0,-7.0250001,1.29492188,-32.4625015,-10.3999996
2022-01-30,0.0,-5.2750001,1.37695312,-16.8999996,-5.7750001
2022-01-31,0.0,-1.14999998,1.859375,-12.0249996,-0.712499976
2022-02-01,0.0,0.100000001,3.09765625,-28.3687496,-1.14999998
2022-02-02,3.51499987,6.5374999,4.5390625,-33.0875015,-3.5250001
2022-02-03,20.4900017,6.5374999,4.5390625,-46.5250015,-3.5250001
2022-02-04,15.3850002,-2.1500001,2.97070312,-24.8687496,-8.96249962
2022-02-05,0.144999996,-2.1500001,2.97070312,-24.8687496,-8.96249962
2022-02-06,0.0,-3.7750001,2.79882812,-6.1500001,-1.33749998
2022-02-07,0.0,2.5999999,2.84570312,-44.2437515,-4.1500001
2022-02-08,0.0649999976,0.412499994,1.71777344,-16.0874996,-7.8375001
2022-02-09,0.0,0.412499994,1.71777344,-16.0874996,-7.8375001
2022-02-10,0.0,2.2874999,3.64453125,-23.6499996,-1.02499998
2022-02-11,1.14499998,3.5374999,3.69335938,-31.0562496,-0.962499976
2022-02-12,2.04999995,-0.212500006,3.05273438,-18.6812496,-0.212500006
2022-02-13,0.0899999961,-5.6500001,1.75976562,-25.1812496,-6.4000001
2022-02-14,0.0,-7.4000001,2.015625,-24.8374996,-8.02499962
2022-02-15,0.0649999976,-4.1500001,1.56542969,-16.2749996,-1.08749998
2022-02-16,0.729999959,5.4124999,5.05078125,-43.8375015,2.2874999
2022-02-17,13.2549973,5.4124999,5.05078125,-55.1812515,2.2874999
2022-02-18,16.0450001,-3.4625001,2.45507812,-13.8374996,-6.5250001
2022-02-19,0.0350000001,-3.4625001,2.45507812,-29.2749996,-1.33749998
2022-02-20,0.0399999991,0.0375000015,3.3203125,-15.7749996,0.600000024
2022-02-21,0.0649999976,0.0375000015,3.3203125,-15.7749996,0.600000024
2022-02-22,23.0949993,0.0375000015,3.3203125,-49.3687515,0.600000024
2022-02-23,0.810000062,0.0375000015,3.3203125,-12.5874996,0.600000024
2022-02-24,0.425000012,-1.58749998,2.53515625,-18.3687496,-1.08749998
2022-02-25,8.5,-3.5875001,2.53515625,-14.4624996,-10.7124996
2022-02-26,0.0249999985,-1.52499998,2.515625,-12.9624996,-1.39999998
2022-02-27,0.714999914,1.03750002,2.94921875,-27.7749996,-6.0250001
2022-02-28,0.0,-5.7750001,2.94921875,-35.2125015,-8.27499962
2022-03-01,0.324999988,1.72500002,3.83007812,-38.5250015,-15.8374996
2022-03-02,0.109999999,2.5374999,3.48242188,-6.5875001,0.975000024
2022-03-03,1.12,-3.2750001,2.0390625,-22.3062496,-0.150000006
2022-03-04,0.0,-0.962499976,2.74414062,-21.0562496,-1.64999998
2022-03-05,0.634999931,-0.962499976,2.74414062,-21.0562496,-1.64999998
2022-03-06,7.10499954,13.2250004,6.73046875,-0.337500006,10.0375004
2022-03-07,14.8299999,13.2250004,6.73046875,-51.3687515,10.0375004
2022-03-08,0.0,2.1624999,2.63671875,-10.9624996,2.9124999
2022-03-09,0.814999938,2.1624999,2.63671875,-27.2749996,2.9124999
2022-03-10,0.0,3.9749999,3.09179688,-17.0249996,3.0999999
2022-03-11,0.0,5.5999999,3.8515625,-35.9937515,-1.64999998
2022-03-12,4.78999949,5.5999999,3.8515625,-26.8062496,-1.64999998
2022-03-13,0.129999995,-2.7750001,2.3671875,-20.9624996,-4.4000001
2022-03-14,0.0,8.22500038,4.45703125,-16.8374996,9.78750038
2022-03-15,4.36999989,8.22500038,4.45703125,-36.2437515,9.78750038
2022-03-16,0.0,8.72500038,5.6796875,-13.5249996,8.85000038
2022-03-17,0.0,13.7875004,6.5390625,-0.962499976,13.7875004
2022-03-18,0.0,14.3500004,6.33203125,1.35000002,16.1000004
2022-03-19,26.1900024,15.7875004,6.5078125,-30.0249996,15.3500004
2022-03-20,0.245000005,5.9124999,4.87109375,-19.6812496,-10.3374996
2022-03-21,0.0,5.2874999,3.40820312,-11.2124996,9.10000038
2022-03-22,0.0,6.7874999,2.93554688,-26.1187496,9.47500038
2022-03-23,2.14999986,6.7874999,2.93554688,-26.1187496,9.47500038
2022-03-24,2.31999993,8.66250038,6.4140625,-5.0250001,14.1000004
2022-03-25,2.00499988,8.66250038,6.4140625,-14.5249996,14.1000004
2022-03-26,0.0,3.1624999,4.4609375,-9.14999962,4.3499999
2022-03-27,0.099999994,-1.33749998,3.57226562,-20.1187496,-5.1500001
2022-03-28,0.430000007,-4.2750001,1.84570312,-24.9312496,-9.52499962
2022-03-29,0.0,0.725000024,2.51953125,-15.8374996,1.78750002
2022-03-30,0.654999971,0.725000024,2.51953125,-17.8062496,1.78750002
2022-03-31,16.3449993,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-01,0.0,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-02,0.0,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-03,1.89500022,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-04,0.0,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-05,0.0,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-06,0.00499999989,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-07,27.7749977,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-08,3.25499964,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-09,3.65500021,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-10,0.0,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-11,0.0,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-12,12.1949997,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-13,3.28499985,0.725000024,2.51953125,-17.8062496,1.78750002
2022-04-14,8.63500023,0.725000024,2.51953125,-39.3375015,1.78750002
2022-04-15,0.695000052,0.725000024,2.51953125,-28.4937496,13.6000004
2022-04-16,3.59500027,7.2249999,4.08203125,-24.1499996,2.5374999
2022-04-17,0.0,7.2249999,4.08203125,-24.1499996,2.5374999
2022-04-18,7.61999989,7.2249999,4.08203125,-43.6500015,1.53750002
2022-04-19,16.2349987,7.2249999,4.08203125,-20.3687496,1.53750002
2022-04-20,0.0,7.6624999,3.62695312,-13.0249996,12.6625004
2022-04-21,3.5250001,7.6624999,3.62695312,-13.4624996,12.6625004
2022-04-22,0.0,11.8500004,4.078125,-9.46249962,12.1625004
2022-04-23,1.01999998,11.8500004,4.078125,-24.3062496,12.1625004
2022-04-24,0.0,23.3500004,7.7890625,-26.9624996,22.6000004
2022-04-25,0.245000005,21.9125004,9.6328125,-13.2749996,27.1625004
2022-04-26,6.05000019,21.9125004,9.6328125,-35.6187515,27.1625004
2022-04-27,0.0,4.4749999,3.79296875,-11.5249996,6.7249999
2022-04-28,0.0,5.5374999,2.75976562,-2.8375001,11.1000004
2022-04-29,0.0,5.5374999,2.75976562,-8.08749962,13.9125004
2022-04-30,0.0,5.5374999,2.75976562,2.9749999,16.2250004
2022-05-01,0.305000007,5.5374999,2.75976562,-50.7125015,20.4750004
2022-05-02,5.33499956,5.5374999,2.75976562,-11.0874996,20.4750004
2022-05-03,3.88499975,5.5374999,2.75976562,-11.0874996,20.4750004
2022-05-04,25.1599998,5.5374999,2.75976562,-21.5562496,19.8500004
2022-05-05,0.0,5.5374999,2.75976562,-48.1500015,23.6000004
2022-05-06,0.0,5.5374999,2.75976562,-44.4000015,23.6000004
2022-05-07,0.0,5.5374999,2.75976562,-28.3687496,22.6000004
2022-05-08,0.0,16.7250004,4.13671875,1.28750002,18.8500004
2022-05-09,0.0,20.4750004,3.99804688,8.53750038,21.7875004
2022-05-10,0.0,20.4750004,3.99804688,-4.7750001,24.2875004
2022-05-11,0.0,25.7875004,5.5546875,0.412499994,24.2250004
2022-05-12,0.0,26.0375004,6.28125,-44.2750015,25.7875004
2022-05-13,0.0,24.7250004,10.953125,8.53750038,25.3500004
2022-05-14,0.0,25.1000004,12.4609375,-28.8374996,30.6000004
2022-05-15,0.125,25.1000004,12.4609375,-15.7124996,22.2875004
2022-05-16,11.3149996,25.1000004,12.4609375,-15.7124996,22.2875004
2022-05-17,0.0449999981,25.1000004,12.4609375,-3.8375001,15.4125004
2022-05-18,0.0299999993,7.5999999,4.9921875,-35.2750015,17.0375004
2022-05-19,0.0649999976,7.5999999,4.9921875,-6.9625001,17.0375004
2022-05-20,0.0,7.5999999,4.9921875,-29.9937496,20.3500004
2022-05-21,0.0,7.5999999,4.9921875,-7.1500001,30.4125004
2022-05-22,2.7249999,7.5999999,4.9921875,-19.8687496,30.4125004
2022-05-23,0.0,11.5375004,7.08203125,-32.8687515,15.0375004
2022-05-24,0.0,11.5375004,7.08203125,-32.5562515,17.1000004
2022-05-25,0.0,11.5375004,7.08203125,-23.9312496,17.6000004
2022-05-26,2.51999998,11.5375004,7.08203125,-23.9312496,17.6000004
2022-05-27,11.5849991,11.5375004,7.08203125,-23.3687496,16.9125004
2022-05-28,1.7349999,11.5375004,7.08203125,12.7875004,23.4750004
2022-05-29,0.0,20.6000004,8.09375,2.1624999,21.5375004
2022-05-30,0.0,28.9750004,11.59375,-0.712499976,25.4750004
2022-05-31,0.0,28.9750004,11.59375,-18.3999996,29.7250004
2022-06-01,29.1449966,28.9750004,11.59375,-47.5562515,29.7250004
2022-06-02,0.0149999997,28.9750004,11.59375,-39.7750015,16.6625004
2022-06-03,0.0,18.6000004,8.1484375,-8.77499962,22.1000004
2022-06-04,0.0,18.6000004,8.1484375,-38.6187515,20.4125004
2022-06-05,0.0,17.9125004,6.3515625,3.9749999,25.1000004
2022-06-06,0.0799999982,17.9125004,6.3515625,-40.9000015,17.6625004
2022-06-07,12.9199991,17.9125004,6.3515625,-39.7125015,17.6625004
2022-06-08,3.08500004,17.9125004,6.3515625,-12.7749996,18.3500004
2022-06-09,18.0849991,17.9125004,6.3515625,-9.89999962,18.3500004
2022-06-10,0.0,14.1000004,7.33203125,-2.7750001,20.2875004
2022-06-11,0.0,15.2250004,8.6875,-19.4624996,23.8500004
2022-06-12,2.80000019,15.2250004,8.6875,-10.7749996,23.8500004
2022-06-13,3.5250001,15.2250004,8.6875,-12.0249996,20.4750004
2022-06-14,0.0,22.1625004,10.6484375,8.53750038,23.6625004
2022-06-15,0.0749999955,22.1625004,10.6484375,-13.5874996,25.9125004
2022-06-16,25.6049995,27.6625004,15.7734375,-32.3687515,27.7250004
2022-06-17,0.0,22.6625004,9.5625,4.2874999,22.4750004
2022-06-18,0.0,22.6625004,9.5625,2.7249999,22.4750004
2022-06-19,0.0,22.6625004,9.5625,3.0374999,21.1000004
2022-06-20,0.0,21.0375004,9.890625,-19.7437496,16.6000004
2022-06-21,0.659999967,21.0375004,9.890625,-29.3999996,25.0375004
2022-06-22,0.0,23.8500004,16.40625,15.8500004,24.8500004
2022-06-23,0.0649999976,23.8500004,16.40625,8.91250038,24.9750004
2022-06-24,0.0,26.3500004,9.1015625,14.1000004,26.7250004
2022-06-25,0.0,26.7875004,10.4609375,-19.2124996,27.5375004
2022-06-26,5.4000001,28.3500004,13.8359375,-29.9312496,34.7249985
2022-06-27,3.46999979,28.3500004,13.8359375,-12.8374996,25.1000004
2022-06-28,0.0,17.6000004,9.6953125,-9.77499962,23.2250004
2022-06-29,0.435000002,17.6000004,9.6953125,-35.8062515,23.2250004
2022-06-30,0.0,17.6000004,9.6953125,-25.5874996,26.6625004
2022-07-01,0.169999987,17.6000004,9.6953125,-22.8374996,36.1624985
2022-07-02,8.04500008,17.6000004,9.6953125,-21.5874996,24.4750004
2022-07-03,0.254999995,17.7250004,9.8203125,-8.02499962,25.2250004
2022-07-04,0.0,17.7250004,9.8203125,-8.02499962,25.2250004
2022-07-05,8.67499924,17.7250004,9.8203125,-4.7125001,25.2250004
2022-07-06,0.0,17.7250004,9.8203125,1.28750002,22.5375004
2022-07-07,0.0,21.6000004,11.265625,-24.7124996,27.0375004
2022-07-08,0.0,21.6000004,11.265625,-24.7749996,29.1625004
2022-07-09,0.0,22.1000004,7.53125,-13.0249996,23.9750004
2022-07-10,0.0,23.2250004,9.46875,-4.0875001,26.9750004
2022-07-11,0.0,23.2250004,9.46875,-2.9625001,26.5375004
2022-07-12,0.720000029,25.4125004,11.2890625,-3.4625001,25.7875004
2022-07-13,1.32500005,25.4125004,11.2890625,-2.7125001,26.7250004
2022-07-14,0.0,19.9750004,9.78125,-0.524999976,25.2875004
2022-07-15,0.0,19.9750004,9.78125,-14.0249996,27.4125004
2022-07-16,0.379999936,22.8500004,9.71875,-32.8375015,28.2250004
2022-07-17,0.0,22.8500004,13.484375,-42.9625015,36.0999985
2022-07-18,32.4249992,22.8500004,13.484375,-35.4312515,12.0375004
2022-07-19,0.0,22.9125004,14.9921875,-10.6499996,28.1625004
2022-07-20,0.449999988,26.6000004,15.6796875,-18.6187496,28.7250004
2022-07-21,2.75999999,21.5375004,14.9296875,3.5999999,27.1625004
2022-07-22,0.0,24.1625004,12.6015625,4.3499999,29.2875004
2022-07-23,0.0249999985,28.5375004,12.6640625,-32.0250015,30.0375004
2022-07-24,4.03999996,28.5375004,12.6640625,-10.9624996,28.3500004
2022-07-25,17.1599998,28.5375004,12.6640625,13.1000004,24.6625004
2022-07-26,0.0,19.6625004,10.796875,-20.3374996,25.1000004
2022-07-27,0.0449999981,19.6625004,10.796875,-20.3374996,25.1000004
2022-07-28,1.20000005,19.6625004,10.796875,-22.7437496,21.5375004
2022-07-29,0.0,19.2875004,8.953125,9.60000038,25.6000004
2022-07-30,0.0,19.2875004,8.953125,11.3500004,22.7875004
2022-07-31,0.00999999978,21.7250004,12.65625,-41.7125015,26.1000004
2022-08-01,0.0,21.7250004,12.65625,2.0999999,27.7250004
2022-08-02,0.289999992,21.5375004,12.78125,12.6625004,25.8500004
2022-08-03,0.0,25.9125004,13.5546875,-39.4312515,26.6000004
2022-08-04,3.875,23.7250004,16.609375,-23.4624996,27.2875004
2022-08-05,27.1550026,26.3500004,15.390625,-22.5874996,28.2875004
2022-08-06,0.534999967,26.4750004,18.390625,18.1625004,29.4750004
2022-08-07,0.0,25.9750004,15.75,-39.3375015,28.9125004
2022-08-08,4.08500004,25.9750004,15.75,-1.08749998,28.2875004
2022-08-09,0.794999957,25.9750004,15.75,11.0375004,11.6000004
2022-08-10,0.0,20.2250004,11.6875,-1.27499998,25.2250004
2022-08-11,0.0,19.4750004,13.0703125,-3.0250001,26.2875004
2022-08-12,0.0,19.4750004,13.0703125,-14.8374996,25.7250004
2022-08-13,0.0,19.9750004,8.5,-3.2750001,25.7250004
2022-08-14,0.0,21.2875004,9.2265625,-6.9000001,27.4750004
2022-08-15,0.0,22.2875004,10.8984375,-20.4312496,26.6625004
2022-08-16,2.86999989,23.7250004,11.359375,-32.9625015,26.2250004
2022-08-17,2.05999994,23.7250004,11.359375,-36.3375015,24.9125004
2022-08-18,0.63499999,20.6000004,11.2421875,-30.1187496,26.6000004
2022-08-19,0.0,20.6000004,11.2421875,-30.1187496,26.6000004
2022-08-20,0.0350000001,24.9125004,13.2890625,-1.64999998,29.1000004
2022-08-21,28.9700031,22.6625004,12.8203125,-31.3687496,26.4125004
2022-08-22,11.8449993,22.6625004,12.8203125,-12.5874996,23.8500004
2022-08-23,0.264999986,21.1625004,13.1328125,-22.4937496,17.7875004
2022-08-24,0.0,22.7875004,11.4296875,16.0375004,26.3500004
2022-08-25,0.0,23.1625004,13.0234375,-16.5249996,26.6625004
2022-08-26,0.449999988,23.1625004,13.0234375,-5.5250001,23.1625004
2022-08-27,0.0,21.2875004,9.7109375,13.6625004,24.9125004
2022-08-28,0.0,25.0375004,13.5,-40.0875015,28.2250004
2022-08-29,0.0,25.9750004,16.0625,4.3499999,29.9125004
2022-08-30,10.4199991,25.9750004,16.0625,-22.2437496,29.9125004
2022-08-31,0.599999964,18.4125004,9.0625,1.66250002,22.6625004
2022-09-01,0.0,16.6000004,8.3046875,7.5374999,22.6625004
2022-09-02,0.0,21.9750004,11.859375,20.0375004,25.7875004
2022-09-03,0.0,23.7875004,13.3359375,-12.3999996,25.5375004
2022-09-04,0.524999976,20.0375004,11.71875,-45.2125015,18.7250004
2022-09-05,24.9600029,20.0375004,11.71875,-27.5562496,18.7250004
2022-09-06,0.00999999978,20.9125004,13.3671875,7.5999999,14.0375004
2022-09-07,0.0449999981,17.6000004,11.25,3.4749999,11.2250004
2022-09-08,0.0,20.7250004,11.8828125,-6.0250001,24.7875004
2022-09-09,0.0,22.7875004,10.8125,22.0375004,24.7875004
2022-09-10,2.52499986,21.8500004,11.2265625,-34.7750015,26.1000004
2022-09-11,9.98499966,21.8500004,11.2265625,-34.7750015,26.1000004
2022-09-12,0.0,18.6625004,13.3046875,-9.58749962,16.2250004
2022-09-13,0.935000002,19.1000004,9.8828125,-3.0250001,19.7875004
2022-09-14,0.0,19.2250004,11.6171875,1.03750002,21.4750004
2022-09-15,0.0,17.4125004,7.234375,-30.6499996,20.2250004
2022-09-16,0.0,17.4125004,7.234375,-0.150000006,8.78750038
2022-09-17,0.0299999993,21.8500004,12.15625,-12.3374996,24.2250004
2022-09-18,0.840000033,21.8500004,12.15625,-19.8999996,23.4750004
2022-09-19,20.7299995,21.8500004,12.15625,-45.5562515,23.4750004
2022-09-20,1.4749999,14.9125004,12.15625,6.5374999,15.4125004
2022-09-21,0.00999999978,22.9750004,13.1171875,-36.9000015,26.6625004
2022-09-22,20.3549995,22.9750004,13.1171875,-11.5874996,10.5375004
2022-09-23,0.0,12.6625004,5.890625,-5.0250001,16.6625004
2022-09-24,0.0,15.6625004,8.3828125,1.28750002,18.6625004
2022-09-25,4.71000004,15.6625004,8.3828125,-20.8374996,18.6625004
2022-09-26,2.51499987,15.1000004,8.9140625,-18.5874996,17.9750004
2022-09-27,11.9799995,13.7875004,7.4140625,-36.2437515,13.1625004
2022-09-28,17.7750015,12.7250004,8.140625,3.1624999,9.41250038
2022-09-29,0.0,14.7250004,6.3671875,7.5374999,16.6000004
2022-09-30,0.0,18.1000004,9.3984375,-45.7750015,17.6000004
2022-10-01,3.55500031,18.6000004,7.81640625,-31.1187496,20.2250004
2022-10-02,0.105000004,14.4125004,7.3359375,-31.6812496,16.6625004
2022-10-03,0.430000007,15.2250004,6.7890625,-40.7125015,16.1625004
2022-10-04,1.06499994,15.2250004,6.7890625,-40.7125015,16.1625004
2022-10-05,0.0449999981,18.4125004,9.7421875,-1.46249998,18.6625004
2022-10-06,0.560000002,18.4125004,9.7421875,-26.2437496,25.5375004
2022-10-07,2.39499998,18.4125004,9.7421875,1.22500002,13.9125004
2022-10-08,0.0,11.1625004,3.87890625,-3.9000001,16.7250004
2022-10-09,0.0949999988,11.4750004,5.74609375,-6.3375001,15.4750004
2022-10-10,1.17999995,11.5375004,5.99609375,-6.4000001,15.1000004
2022-10-11,0.0449999981,15.7250004,7.17578125,13.7875004,17.8500004
2022-10-12,0.155000001,15.7250004,7.17578125,-41.3687515,11.9750004
2022-10-13,17.7650013,15.7250004,7.17578125,-18.5874996,11.9750004
2022-10-14,1.42999995,12.7250004,5.625,-14.0874996,16.7875004
2022-10-15,0.389999986,15.3500004,6.0703125,-13.1499996,18.2875004
2022-10-16,0.0,12.6000004,6.078125,-7.3375001,17.1000004
2022-10-17,5.33999968,12.6000004,6.078125,-17.7437496,15.2250004
2022-10-18,0.0,12.6000004,6.078125,-13.6499996,15.2250004
2022-10-19,0.0,7.7249999,6.6015625,-25.1812496,-4.5875001
2022-10-20,1.19499993,7.7249999,6.6015625,-30.4937496,-4.5875001
2022-10-21,0.0,13.9750004,6.7265625,-3.7750001,15.3500004
2022-10-22,0.0,17.9125004,6.3359375,15.2250004,17.8500004
2022-10-23,0.155000001,15.1625004,7.57421875,-45.0562515,18.2250004
2022-10-24,3.44000006,17.3500004,11.2265625,0.912500024,17.7875004
2022-10-25,0.0,16.1625004,11.453125,13.6000004,17.4125004
2022-10-26,0.0449999981,15.2250004,9.84375,-5.8375001,19.2875004
2022-10-27,0.0,10.4750004,5.59375,-0.899999976,11.7875004
2022-10-28,0.00499999989,12.3500004,5.078125,-22.5562496,12.7875004
2022-10-29,0.0,13.6625004,6.7265625,-25.1499996,16.0375004
2022-10-30,0.0,13.6625004,6.7265625,-27.1812496,15.4750004
2022-10-31,0.155000001,15.1000004,9.6953125,-9.89999962,10.2250004
2022-11-01,0.00999999978,15.1000004,9.6953125,0.537500024,9.03750038
2022-11-02,0.0,14.5375004,6.83203125,2.0374999,16.5375004
2022-11-03,0.0,14.5375004,6.83203125,2.0374999,16.5375004
2022-11-04,0.0649999976,17.3500004,9.0390625,-9.27499962,20.1000004
2022-11-05,0.0,17.3500004,9.0390625,-43.4937515,15.7875004
2022-11-06,3.65500021,17.0375004,9.765625,-21.0249996,18.9125004
2022-11-07,0.170000002,17.0375004,9.765625,-12.7124996,13.7250004
2022-11-08,0.0,9.47500038,5.26171875,8.10000038,10.6000004
2022-11-09,0.0,13.3500004,6.97265625,-10.0874996,13.4125004
2022-11-10,0.0,13.3500004,6.97265625,8.72500038,17.1625004
2022-11-11,35.1650009,13.3500004,6.97265625,-39.8687515,17.1625004
2022-11-12,44.7150002,13.3500004,6.97265625,-8.02499962,17.1625004
2022-11-13,0.0,2.1624999,3.03320312,-20.4624996,3.0999999
2022-11-14,0.0,4.9749999,3.72460938,-10.3374996,6.9124999
2022-11-15,0.670000017,4.9749999,3.72460938,-44.9625015,6.9124999
2022-11-16,0.25999999,4.3499999,4.69921875,-10.8374996,4.2874999
2022-11-17,0.354999989,-2.5875001,3.6171875,-15.0874996,1.97500002
2022-11-18,0.0,0.0375000015,2.20703125,-26.5249996,1.97500002
2022-11-19,0.0,-0.462500006,2.71289062,-25.8374996,-0.774999976
2022-11-20,0.0,-4.6500001,1.44140625,-28.6499996,0.725000024
2022-11-21,0.0,4.5374999,3.34960938,-22.7124996,3.3499999
2022-11-22,0.125,4.8499999,3.41992188,-34.8375015,3.3499999
2022-11-23,0.25,1.10000002,4.0703125,-7.2750001,7.5374999
2022-11-24,0.0,7.9749999,5.41796875,-20.0249996,5.9124999
2022-11-25,3.01999998,2.1624999,5.62109375,-6.9000001,1.16250002
2022-11-26,0.0,2.1624999,5.62109375,-6.9000001,11.6625004
2022-11-27,18.8949986,2.1624999,5.62109375,-47.3375015,11.6625004
2022-11-28,6.97500038,2.1624999,5.62109375,-12.1499996,11.6625004
2022-11-29,0.0,2.1624999,5.62109375,-24.2437496,11.6625004
2022-11-30,11.3199997,2.1624999,5.62109375,-25.3374996,11.6625004
2022-12-01,0.0,2.1624999,5.62109375,-17.1499996,11.6625004
2022-12-02,0.0,5.2249999,4.0625,-12.1499996,6.8499999
2022-12-03,17.5949993,5.2249999,4.0625,-26.0562496,6.8499999
2022-12-04,0.0,-0.587499976,2.81835938,-30.2437496,1.97500002
2022-12-05,0.0,-0.587499976,2.81835938,-45.9312515,9.53750038
2022-12-06,5.35999966,6.9749999,4.375,-31.4624996,-2.5250001
2022-12-07,15.585001,6.9749999,4.375,-16.5874996,-1.83749998
2022-12-08,0.0,2.4749999,4.09765625,-7.0250001,0.975000024
2022-12-09,0.0,3.5374999,3.83007812,-5.4000001,4.3499999
2022-12-10,0.0,3.5374999,3.83007812,1.35000002,0.912500024
2022-12-11,0.185000002,2.5374999,3.42773438,-22.6812496,-6.4000001
2022-12-12,0.0,1.91250002,3.58007812,-7.5250001,-0.150000006
2022-12-13,0.0,1.78750002,3.71679688,-8.89999962,2.4124999
2022-12-14,0.0,1.85000002,4.81640625,-21.5562496,1.85000002
2022-12-15,17.8249989,1.85000002,4.81640625,-50.1812515,1.85000002
2022-12-16,13.9400005,0.224999994,4.81640625,-38.5875015,-6.7750001
2022-12-17,0.140000001,-0.275000006,4.81640625,-18.6499996,-0.150000006
2022-12-18,0.0,-3.2750001,1.83789062,-19.2437496,-1.39999998
2022-12-19,1.70499992,-3.2750001,1.83789062,-26.3999996,-1.39999998
2022-12-20,0.435000002,-1.58749998,2.84570312,-9.89999962,4.5999999
2022-12-21,0.954999983,-1.58749998,2.84570312,-6.0250001,1.91250002
2022-12-22,4.94999981,-1.58749998,2.84570312,-37.4000015,1.91250002
2022-12-23,36.6949959,-5.1500001,2.84570312,-41.0562515,-9.71249962
2022-12-24,0.889999986,-4.9625001,1.84277344,-25.5874996,-5.1500001
2022-12-25,0.0,-7.3375001,1.42871094,-20.2749996,-2.9625001
2022-12-26,0.0,-7.3375001,1.42871094,-32.4625015,-2.9625001
2022-12-27,0.0,-4.6500001,2.18554688,-22.7437496,-3.4625001
2022-12-28,1.80499983,-4.6500001,2.18554688,-43.5562515,-3.4625001
2022-12-29,0.0199999996,9.35000038,6.79296875,-2.8375001,5.8499999
2022-12-30,0.0,9.66250038,7.9375,-12.7749996,7.4749999
2022-12-31,6.74000072,9.66250038,7.9375,-44.6187515,7.4749999
2023-01-01,2.7650001,4.5374999,5.1171875,-28.3062496,-6.4000001
2023-01-02,0.0,4.5374999,5.1171875,-28.3062496,-6.4000001
2023-01-03,17.1299992,4.5374999,5.1171875,-36.1500015,-3.5875001
2023-01-04,17.3300018,4.5374999,5.1171875,-48.5250015,-3.5875001
2023-01-05,1.88999987,5.9124999,4.16015625,-21.2749996,6.0374999
2023-01-06,0.299999982,0.975000024,3.42382812,-13.9624996,-2.9000001
2023-01-07,0.0,1.85000002,3.18164062,-20.1812496,-2.6500001
2023-01-08,0.459999979,-0.774999976,2.95898438,-12.0874996,1.53750002
2023-01-09,0.599999964,-0.774999976,2.95898438,-10.3374996,1.53750002
2023-01-10,0.0,-2.4625001,1.9375,-17.2124996,0.474999994
2023-01-11,0.0,0.600000024,2.59375,-34.6500015,-4.2750001
2023-01-12,7.70499945,7.7249999,4.9296875,-49.3687515,-6.6500001
2023-01-13,16.6550007,7.7249999,4.9296875,-9.71249962,-6.6500001
2023-01-14,0.0,-3.0250001,2.28320312,-10.0249996,-1.21249998
2023-01-15,0.0,0.537500024,4.3671875,-5.9000001,-2.5875001
2023-01-16,0.0,2.0374999,4.234375,-0.400000006,0.537500024
2023-01-17,4.83999968,3.4124999,4.81640625,-17.2437496,-1.33749998
2023-01-18,0.889999986,3.4124999,4.81640625,-7.4625001,-1.58749998
2023-01-19,21.3650017,3.4124999,4.81640625,-52.2437515,-1.58749998
2023-01-20,10.6150007,3.4124999,4.81640625,-17.3687496,-1.58749998
2023-01-21,0.0,3.4124999,4.81640625,-9.27499962,-1.58749998
2023-01-22,1.78499985,3.4124999,4.81640625,-35.9625015,-1.58749998
2023-01-23,8.40499878,3.4124999,4.81640625,-7.2125001,-1.58749998
2023-01-24,0.0,3.4124999,4.81640625,-17.4312496,-1.58749998
2023-01-25,10.2649994,3.4124999,4.81640625,-30.9312496,-1.58749998
2023-01-26,0.75999999,-5.1500001,2.38671875,-17.8999996,-8.96249962
2023-01-27,0.654999971,-5.1500001,2.38671875,-15.2749996,1.72500002
