time,mean_precipitation_rate,sur_air_temp,relative_humidity,albedo_500,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,cloud_temp,surf_temp
2021-05-07,2.19499993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.8062496,-9999.0
2021-05-08,4.67999983,6.9124999,-9999.0,-1.267651e+30,-9999.0,4.62109375,-11.5874996,1.60000002
2021-05-09,5.67500019,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-05-10,3.74999952,8.10000038,72.0,0.940100014,4.82421875,4.93359375,-14.7124996,14.1000004
2021-05-11,0.0249999985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.1499996,16.8500004
2021-05-12,0.0,10.6000004,-9999.0,0.914200008,-9999.0,5.36328125,5.0999999,17.6625004
2021-05-13,0.0,-9999.0,-9999.0,0.890699983,-9999.0,-9999.0,8.47500038,19.6000004
2021-05-14,0.0,-9999.0,-9999.0,0.910700023,-9999.0,-9999.0,4.3499999,17.7875004
2021-05-15,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.96249962,24.5375004
2021-05-16,0.0,-9999.0,-9999.0,0.952799976,-9999.0,-9999.0,-19.6187496,29.2875004
2021-05-17,0.0,19.6000004,-9999.0,-1.267651e+30,-9999.0,5.6171875,-4.4625001,21.0375004
2021-05-18,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-2.8375001,17.2875004
2021-05-19,0.0,17.8500004,59.5,0.95389998,8.71875,9.3984375,-36.9937515,26.4750004
2021-05-20,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-19.6187496,31.5375004
2021-05-21,0.0299999993,-9999.0,-9999.0,0.940999985,-9999.0,-9999.0,-24.8062496,25.1625004
2021-05-22,0.359999955,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.4624996,19.3500004
2021-05-23,0.0,-9999.0,-9999.0,0.948599994,-9999.0,-9999.0,-2.9000001,22.2250004
2021-05-24,0.0,20.8500004,43.0,-1.267651e+30,6.859375,6.8828125,-0.962499976,23.6625004
2021-05-25,0.284999996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-05-26,8.05499935,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-7.8375001,17.7875004
2021-05-27,0.0,-9999.0,-9999.0,0.924799979,-9999.0,-9999.0,-6.7125001,21.1625004
2021-05-28,23.6550007,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-38.9625015,-9999.0
2021-05-29,2.96000004,-9999.0,-9999.0,0.908500016,-9999.0,-9999.0,-10.0874996,17.5375004
2021-05-30,1.8349998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-16.2749996,12.4750004
2021-05-31,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.9625001,26.4750004
2021-06-01,0.780000091,-9999.0,-9999.0,0.968699992,-9999.0,-9999.0,-13.9624996,-9999.0
2021-06-02,0.0599999987,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-31.3374996,23.4750004
2021-06-03,9.42999935,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-46.2125015,-9999.0
2021-06-04,2.25,17.9750004,79.5,0.951699972,10.578125,10.6640625,-1.83749998,24.9750004
2021-06-05,0.0,-9999.0,-9999.0,0.917100012,-9999.0,-9999.0,-18.6812496,30.2250004
2021-06-06,0.0,28.6000004,-9999.0,-1.267651e+30,-9999.0,12.0625,-25.2437496,26.8500004
2021-06-07,4.99499989,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.5874996,29.2875004
2021-06-08,24.3500004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-25.0249996,12.7875004
2021-06-09,2.53499985,22.6000004,84.5,-1.267651e+30,14.765625,14.8984375,10.0375004,26.1625004
2021-06-10,0.0,-9999.0,-9999.0,0.897300005,-9999.0,-9999.0,-9999.0,-9999.0
2021-06-11,0.0,19.4125004,84.0,-1.267651e+30,11.3671875,11.6953125,-4.3375001,27.7875004
2021-06-12,0.435000002,-9999.0,-9999.0,0.899500012,-9999.0,-9999.0,-2.2750001,26.6000004
2021-06-13,0.0,24.1000004,-9999.0,0.932399988,-9999.0,9.2421875,-12.0874996,30.1625004
2021-06-14,6.14999962,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-34.9625015,21.4750004
2021-06-15,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-3.4625001,8.91250038
2021-06-16,0.0,17.6625004,-9999.0,-1.267651e+30,-9999.0,5.328125,-5.5250001,21.4750004
2021-06-17,0.0,19.3500004,-9999.0,0.861699998,-9999.0,6.59375,-18.7437496,21.5375004
2021-06-18,3.25499964,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.7125015,14.9750004
2021-06-19,2.32999992,-9999.0,-9999.0,0.95480001,-9999.0,-9999.0,-7.2125001,20.9125004
2021-06-20,7.13500023,19.4750004,-9999.0,0.921299994,-9999.0,10.8515625,-9.39999962,27.4750004
2021-06-21,11.4300003,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-32.9625015,28.2875004
2021-06-22,2.2249999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-38.4000015,-9999.0
2021-06-23,0.0,14.9750004,-9999.0,-1.267651e+30,-9999.0,5.671875,-4.9625001,22.4750004
2021-06-24,0.0,-9999.0,-9999.0,0.899600029,-9999.0,-9999.0,4.9749999,28.8500004
2021-06-25,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-42.9625015,26.7875004
2021-06-26,1.45499992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-06-27,0.24000001,-9999.0,-9999.0,0.963100016,-9999.0,-9999.0,-23.8062496,29.9750004
2021-06-28,0.569999993,-9999.0,-9999.0,0.984000027,-9999.0,-9999.0,15.7250004,28.7875004
2021-06-29,10.1199999,27.9125004,-9999.0,0.958199978,-9999.0,14.296875,14.0375004,29.2250004
2021-06-30,15.4550018,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-34.4625015,25.1000004
2021-07-01,1.23000002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-46.5875015,23.9750004
2021-07-02,4.78499985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-7.6500001,24.7250004
2021-07-03,0.805000067,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.6499996,12.6625004
2021-07-04,0.0,22.0375004,-9999.0,0.94599998,-9999.0,8.703125,2.2874999,25.2875004
2021-07-05,0.0,26.9125004,-9999.0,-1.267651e+30,-9999.0,12.8515625,18.6000004,28.6625004
2021-07-06,16.7849998,23.2250004,92.5,-1.267651e+30,15.8984375,15.7890625,-25.8999996,24.6625004
2021-07-07,2.55999994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.7124996,22.4750004
2021-07-08,11.6849995,21.6000004,85.0,-1.267651e+30,13.78125,13.734375,-20.7124996,18.5375004
2021-07-09,2.75500011,24.6000004,-9999.0,-1.267651e+30,-9999.0,12.5859375,-4.0250001,26.4750004
2021-07-10,0.0,-9999.0,-9999.0,0.95630002,-9999.0,-9999.0,2.4749999,22.3500004
2021-07-11,18.0249996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.6812515,-9999.0
2021-07-12,16.4900017,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-07-13,0.974999964,22.7250004,91.0,-1.267651e+30,15.984375,16.40625,-19.6812496,27.0375004
2021-07-14,22.8749981,-9999.0,-9999.0,0.912800014,-9999.0,-9999.0,-0.962499976,24.9750004
2021-07-15,0.0,25.5375004,-9999.0,0.950200021,-9999.0,12.609375,6.5374999,26.6625004
2021-07-16,1.53499997,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.8687496,-9999.0
2021-07-17,28.8249969,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-30.4312496,-9999.0
2021-07-18,8.88500023,22.8500004,67.5,-1.267651e+30,12.0859375,12.2578125,-3.5250001,25.2250004
2021-07-19,0.0,23.4750004,67.0,0.973100007,12.4609375,12.578125,19.2875004,25.1625004
2021-07-20,3.21499968,22.6625004,-9999.0,-1.267651e+30,-9999.0,11.828125,3.9124999,26.6000004
2021-07-21,1.01999998,19.9750004,62.5,-1.267651e+30,9.7890625,10.1953125,7.7874999,22.5375004
2021-07-22,0.0,18.8500004,75.0,-1.267651e+30,10.0,9.3984375,-19.8062496,22.9125004
2021-07-23,0.0,20.1000004,67.0,0.950900018,9.8203125,9.984375,-28.9312496,25.1625004
2021-07-24,0.605000019,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-36.4312515,20.7875004
2021-07-25,5.36499929,22.6000004,-9999.0,-1.267651e+30,-9999.0,11.84375,12.9750004,26.2875004
2021-07-26,0.0,25.2875004,-9999.0,0.954699993,-9999.0,10.0859375,2.4749999,26.7250004
2021-07-27,21.2249985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.2124996,-9999.0
2021-07-28,0.0,-9999.0,-9999.0,0.949599981,-9999.0,-9999.0,-9999.0,-9999.0
2021-07-29,8.84999847,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.0249996,-9999.0
2021-07-30,0.0,17.6000004,69.5,-1.267651e+30,8.8359375,8.5546875,3.7249999,22.1000004
2021-07-31,0.0,17.3500004,79.0,0.929199994,9.8359375,7.98828125,-5.9625001,21.5375004
2021-08-01,20.8400002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-38.4000015,20.7250004
2021-08-02,2.92999983,18.2875004,61.5,0.958299994,8.3125,7.8359375,-40.0250015,23.1625004
2021-08-03,0.0,20.9750004,73.5,-1.267651e+30,10.875,10.421875,7.4124999,24.6625004
2021-08-04,0.0,23.9125004,-9999.0,-1.267651e+30,-9999.0,9.828125,-24.8687496,24.9125004
2021-08-05,0.0,21.7875004,76.5,0.980799973,12.3671875,12.03125,13.2875004,26.7250004
2021-08-06,0.0,23.8500004,60.5,-1.267651e+30,11.6953125,11.28125,-39.9312515,28.1625004
2021-08-07,1.15499997,23.9750004,74.5,-1.267651e+30,14.0078125,13.9453125,-36.3062515,26.6000004
2021-08-08,0.170000002,26.1625004,-9999.0,-1.267651e+30,-9999.0,14.234375,-43.5562515,27.5375004
2021-08-09,0.410000026,24.6625004,79.5,-1.267651e+30,14.2109375,14.4375,-10.8374996,29.4125004
2021-08-10,2.49000001,24.6000004,88.5,-1.267651e+30,17.28125,17.09375,-1.33749998,26.7875004
2021-08-11,0.579999983,27.6625004,77.5,-1.267651e+30,16.453125,16.109375,-48.7125015,29.8500004
2021-08-12,2.29999995,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-25.7124996,27.7250004
2021-08-13,0.0399999991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-08-14,7.82999992,20.0375004,74.0,0.917800009,10.578125,10.25,-4.7125001,25.8500004
2021-08-15,0.379999995,20.7250004,60.75,0.916599989,9.1953125,9.234375,-41.9312515,25.2250004
2021-08-16,0.0,21.1625004,74.5,0.935800016,11.21875,11.7265625,-50.1812515,27.3500004
2021-08-17,28.3350029,23.4125004,92.0,-1.267651e+30,16.671875,16.90625,-34.7750015,20.9750004
2021-08-18,36.8049965,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.5562515,-9999.0
2021-08-19,28.0849991,22.9125004,77.0,-1.267651e+30,13.6953125,13.75,-16.2124996,16.5375004
2021-08-20,0.0700000003,24.9750004,74.5,-1.267651e+30,14.7890625,13.5625,-37.8687515,25.9125004
2021-08-21,10.8749981,23.9125004,90.0,-1.267651e+30,16.453125,16.015625,-23.5874996,27.9750004
2021-08-22,0.0,24.7250004,-9999.0,-1.267651e+30,-9999.0,15.59375,-19.7749996,27.2250004
2021-08-23,0.0,22.3500004,83.5,-1.267651e+30,16.234375,15.453125,9.60000038,24.9750004
2021-08-24,0.0,24.7250004,60.5,0.883899987,12.4296875,12.1015625,4.9749999,28.6625004
2021-08-25,0.0,26.3500004,72.0,-1.267651e+30,15.671875,15.90625,-31.8999996,30.2250004
2021-08-26,0.0949999988,26.1625004,78.0,-1.267651e+30,16.875,16.5625,-0.150000006,29.2875004
2021-08-27,0.855000019,23.6000004,77.5,-1.267651e+30,13.8203125,14.578125,20.7875004,25.7250004
2021-08-28,0.0,24.4750004,80.5,-1.267651e+30,15.578125,15.859375,-8.89999962,25.9125004
2021-08-29,3.375,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-08-30,1.16999996,21.7250004,-9999.0,0.940699995,-9999.0,12.8828125,-25.3374996,27.1000004
2021-08-31,0.0,20.9750004,-9999.0,0.950999975,-9999.0,11.296875,-39.4625015,24.0375004
2021-09-01,10.0750008,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-37.9625015,-9999.0
2021-09-02,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,2.6624999,-9999.0
2021-09-03,0.0,17.4750004,74.0,-1.267651e+30,9.0546875,9.0234375,3.4124999,20.5375004
2021-09-04,0.0,20.0375004,75.0,-1.267651e+30,10.640625,10.046875,1.16250002,25.4750004
2021-09-05,9.26500034,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,0.0375000015,10.2875004
2021-09-06,0.185000002,17.4750004,-9999.0,-1.267651e+30,-9999.0,9.546875,-1.46249998,20.7250004
2021-09-07,0.0,20.2875004,-9999.0,0.925199986,-9999.0,9.6015625,4.8499999,24.1625004
2021-09-08,3.88499975,19.9750004,-9999.0,-1.267651e+30,-9999.0,10.6171875,-17.0874996,22.4125004
2021-09-09,0.659999967,18.2250004,-9999.0,0.917900026,-9999.0,9.1015625,-27.6812496,21.4750004
2021-09-10,0.0,16.7875004,76.5,0.97299999,9.046875,7.84375,-9.33749962,20.6625004
2021-09-11,0.0749999955,19.2250004,85.5,-1.267651e+30,11.0234375,10.015625,-1.33749998,24.3500004
2021-09-12,1.21500003,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.0874996,11.4750004
2021-09-13,23.6599998,19.7875004,79.0,-1.267651e+30,10.5625,10.2265625,-20.0249996,23.4125004
2021-09-14,2.40999985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-09-15,16.4699993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.9312496,16.2875004
2021-09-16,5.6449995,19.4125004,66.0,0.904200017,9.28125,8.8828125,13.8500004,24.3500004
2021-09-17,0.0,22.0375004,81.5,-1.267651e+30,13.4453125,13.6875,11.7250004,23.7250004
2021-09-18,0.0,19.2250004,-9999.0,-1.267651e+30,-9999.0,10.7578125,0.787500024,23.2250004
2021-09-19,0.0,18.7250004,58.25,0.911300004,7.953125,7.96484375,14.1000004,22.5375004
2021-09-20,0.0,21.2875004,68.0,-1.267651e+30,10.65625,10.859375,-36.5875015,24.6625004
2021-09-21,0.459999979,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.5562515,25.2875004
2021-09-22,9.74499989,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-25.3687496,-9999.0
2021-09-23,19.4150009,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-37.4000015,-9999.0
2021-09-24,0.0,14.7250004,80.0,-1.267651e+30,8.4375,8.53125,1.85000002,17.4125004
2021-09-25,0.0,18.6000004,-9999.0,0.865999997,-9999.0,7.625,-29.0874996,23.2875004
2021-09-26,0.539999962,15.6625004,72.5,0.946500003,8.5078125,7.28125,-5.9000001,19.7250004
2021-09-27,10.165,18.8500004,-9999.0,-1.267651e+30,-9999.0,10.390625,-12.2124996,21.5375004
2021-09-28,0.430000007,15.7250004,-9999.0,0.917500019,-9999.0,7.28125,-2.5875001,17.6000004
2021-09-29,0.0700000003,15.6625004,72.0,-1.267651e+30,7.91015625,8.0546875,-1.52499998,18.4750004
2021-09-30,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-10-01,0.0,15.2250004,72.0,0.945200026,7.7265625,7.68359375,4.9749999,18.7875004
2021-10-02,0.159999996,18.5375004,82.5,0.985199988,10.8046875,10.625,-6.0875001,20.8500004
2021-10-03,8.05500031,16.1625004,-9999.0,-1.267651e+30,-9999.0,11.5859375,-12.7124996,8.10000038
2021-10-04,27.4649963,15.0375004,85.0,-1.267651e+30,9.4609375,9.5546875,-17.3062496,12.7875004
2021-10-05,6.95999908,15.7250004,93.5,-1.267651e+30,10.1328125,10.3671875,7.0374999,11.9750004
2021-10-06,0.0,16.3500004,92.0,-1.267651e+30,9.9375,10.0,8.72500038,17.1000004
2021-10-07,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,17.4750004,21.9750004
2021-10-08,0.00999999978,19.5375004,72.5,-1.267651e+30,10.390625,10.234375,-33.9000015,22.0375004
2021-10-09,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.8375015,8.47500038
2021-10-10,1.44499981,19.2250004,84.0,0.969799995,11.7578125,11.203125,1.66250002,19.6000004
2021-10-11,0.049999997,21.0375004,70.0,0.861599982,11.375,11.390625,-37.3375015,24.1625004
2021-10-12,0.0,21.1000004,76.5,0.881699979,12.2734375,11.9921875,5.7874999,22.3500004
2021-10-13,0.0,20.7250004,-9999.0,-1.267651e+30,-9999.0,10.6328125,7.1624999,17.6000004
2021-10-14,0.0,19.3500004,86.5,-1.267651e+30,11.90625,11.828125,-27.6187496,21.1625004
2021-10-15,1.505,17.0375004,-9999.0,-1.267651e+30,-9999.0,10.265625,-15.8374996,15.4750004
2021-10-16,36.1000023,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-10-17,1.71499991,10.7875004,-9999.0,-1.267651e+30,-9999.0,5.76953125,-18.6499996,10.7250004
2021-10-18,2.68000007,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-8.14999962,4.3499999
2021-10-19,0.0,14.6625004,75.0,0.916299999,7.9453125,7.3828125,4.3499999,17.1625004
2021-10-20,1.52499986,16.9750004,72.5,-1.267651e+30,8.6171875,8.203125,-18.8999996,20.4125004
2021-10-21,7.40999985,16.2250004,-9999.0,-1.267651e+30,-9999.0,7.83203125,-37.4625015,14.9125004
2021-10-22,13.6149998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.8999996,5.1624999
2021-10-23,0.099999994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.1499996,8.60000038
2021-10-24,0.114999995,11.5375004,80.0,-1.267651e+30,6.9609375,6.44921875,-17.1499996,14.6625004
2021-10-25,9.05000114,13.8500004,-9999.0,-1.267651e+30,-9999.0,8.9453125,-21.6499996,8.97500038
2021-10-26,67.8649979,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-41.5875015,-9999.0
2021-10-27,3.43499994,12.8500004,81.5,-1.267651e+30,7.23046875,7.09765625,-16.0249996,13.9750004
2021-10-28,0.0,12.7875004,88.5,0.907700002,7.70703125,7.6796875,-30.1187496,14.4750004
2021-10-29,0.704999983,11.2875004,-9999.0,-1.267651e+30,-9999.0,7.59765625,-8.77499962,14.4750004
2021-10-30,10.8399992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.4624996,-9999.0
2021-10-31,0.0599999987,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.8374996,5.9749999
2021-11-01,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-11-02,0.0549999997,6.8499999,88.0,-1.267651e+30,5.15234375,4.31640625,-13.0249996,10.2250004
2021-11-03,0.0,5.1624999,77.0,-1.267651e+30,3.83203125,3.9921875,-18.4624996,6.8499999
2021-11-04,0.0,6.0999999,77.0,-1.267651e+30,4.15234375,4.1171875,-19.0249996,10.9125004
2021-11-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.2124996,10.8500004
2021-11-06,0.0,8.16250038,79.5,0.899999976,5.08984375,5.203125,1.72500002,10.9750004
2021-11-07,0.0,12.7250004,-9999.0,-1.267651e+30,-9999.0,5.95703125,-4.4625001,13.6000004
2021-11-08,0.0,12.9125004,78.5,0.876800001,7.05078125,7.26171875,10.1000004,14.1625004
2021-11-09,0.234999999,11.7875004,88.0,-1.267651e+30,6.75,6.68359375,-9.39999962,13.3500004
2021-11-10,4.9550004,-9999.0,-9999.0,0.908399999,-9999.0,-9999.0,-63.3062515,11.6625004
2021-11-11,0.185000002,9.85000038,87.5,-1.267651e+30,6.578125,6.71484375,-43.1812515,12.9750004
2021-11-12,54.8150024,8.10000038,-9999.0,-1.267651e+30,-9999.0,5.12890625,-10.5874996,12.2875004
2021-11-13,4.1050005,3.6624999,-9999.0,-1.267651e+30,-9999.0,3.34570312,-33.8062515,0.224999994
2021-11-14,3.73999977,6.3499999,-9999.0,-1.267651e+30,-9999.0,4.34375,-15.8999996,-1.71249998
2021-11-15,0.879999995,4.5999999,-9999.0,-1.267651e+30,-9999.0,3.2890625,-17.7437496,3.7874999
2021-11-16,0.0,1.78750002,-9999.0,-1.267651e+30,-9999.0,3.36914062,-13.2124996,7.5374999
2021-11-17,0.334999979,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-11-18,7.625,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-30.1499996,-5.5250001
2021-11-19,0.215000004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.2749996,6.6624999
2021-11-20,0.0,5.5374999,95.5,-1.267651e+30,4.96484375,4.94140625,-34.3062515,-0.712499976
2021-11-21,3.92999983,6.4124999,-9999.0,-1.267651e+30,-9999.0,5.09765625,-38.2125015,3.9749999
2021-11-22,0.534999967,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.1812496,5.5999999
2021-11-23,0.0,0.100000001,67.0,-1.267651e+30,2.53515625,2.53125,-15.5874996,4.2874999
2021-11-24,0.0,7.1624999,91.5,-1.267651e+30,5.67578125,5.890625,-10.7124996,5.4749999
2021-11-25,3.11499977,8.53750038,64.5,-1.267651e+30,6.81640625,6.8671875,-22.7437496,-0.524999976
2021-11-26,5.71500015,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.8374996,-9999.0
2021-11-27,0.0,1.16250002,-9999.0,0.934300005,-9999.0,2.95898438,-10.9624996,5.5374999
2021-11-28,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.5562496,-9999.0
2021-11-29,0.0,1.53750002,58.5,-1.267651e+30,2.59179688,2.60742188,-10.9624996,4.4749999
2021-11-30,0.0899999961,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.3062496,-9.83749962
2021-12-01,0.0549999997,6.0374999,-9999.0,-1.267651e+30,-9999.0,4.41796875,-14.5874996,5.4749999
2021-12-02,3.67500019,4.2874999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.96249962,-1.52499998
2021-12-03,0.0,-9999.0,-9999.0,0.853600025,-9999.0,-9999.0,-9999.0,-9999.0
2021-12-04,0.0,0.224999994,-9999.0,-1.267651e+30,-9999.0,3.56640625,-16.5249996,4.3499999
2021-12-05,0.584999979,1.72500002,95.0,-1.267651e+30,4.18359375,4.04296875,-32.4937515,-4.7125001
2021-12-06,18.5749989,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-43.2125015,-9999.0
2021-12-07,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.8062515,-14.8999996
2021-12-08,0.399999976,-1.64999998,-9999.0,-1.267651e+30,-9999.0,2.87304688,-34.9000015,-9999.0
2021-12-09,0.0,2.7874999,79.5,-1.267651e+30,3.48242188,3.5703125,-36.4625015,-4.8375001
2021-12-10,0.24000001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-27.9937496,-9999.0
2021-12-11,33.4149971,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-54.1500015,10.6625004
2021-12-12,0.0,4.3499999,62.25,0.864799976,3.28320312,3.28710938,-12.9624996,6.7874999
2021-12-13,0.0,5.9124999,65.0,0.864499986,3.80078125,3.80859375,-10.0874996,8.22500038
2021-12-14,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.9312515,7.1624999
2021-12-15,5.67500067,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-37.2437515,-9999.0
2021-12-16,6.59499979,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-42.8375015,12.4750004
2021-12-17,0.0,-9999.0,-9999.0,0.914600015,-9999.0,-9999.0,-5.9000001,-9999.0
2021-12-18,4.16499996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.5249996,-9999.0
2021-12-19,0.805000067,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2021-12-20,0.465000004,2.1624999,84.0,-1.267651e+30,3.95507812,4.07421875,-22.5249996,0.975000024
2021-12-21,0.0,6.0999999,71.5,-1.267651e+30,3.67382812,3.53710938,-7.1500001,4.1624999
2021-12-22,0.0,-0.587499976,-9999.0,-1.267651e+30,-9999.0,2.11914062,-17.4312496,2.3499999
2021-12-23,0.0,-2.6500001,73.5,-1.267651e+30,2.34960938,1.83203125,-17.3687496,-1.71249998
2021-12-24,0.435000002,2.2249999,-9999.0,-1.267651e+30,-9999.0,4.23046875,-23.5874996,-1.27499998
2021-12-25,11.0400009,4.5999999,-9999.0,-1.267651e+30,-9999.0,5.0625,-10.6499996,-2.9000001
2021-12-26,0.61500001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.1499996,-9999.0
2021-12-27,0.474999964,-1.52499998,-9999.0,-1.267651e+30,-9999.0,-9999.0,-14.7749996,-9999.0
2021-12-28,3.13999939,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-33.9937515,-3.7125001
2021-12-29,1.42499995,1.85000002,-9999.0,-1.267651e+30,-9999.0,-9999.0,-14.7124996,-4.3375001
2021-12-30,0.49999997,4.4124999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.0874996,0.349999994
2021-12-31,0.0,2.4749999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.5250001,2.0999999
2022-01-01,4.60500002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-45.3687515,-9999.0
2022-01-02,7.17000008,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-15.8999996,-6.0875001
2022-01-03,0.0,-1.27499998,78.5,-1.267651e+30,2.55078125,2.68554688,-14.2124996,-0.899999976
2022-01-04,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-01-05,0.949999988,1.53750002,-9999.0,-1.267651e+30,-9999.0,4.30859375,-40.4312515,-9.39999962
2022-01-06,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-18.4937496,-9999.0
2022-01-07,0.0,-4.5875001,69.5,-1.267651e+30,1.80957031,1.79492188,-17.8687496,-4.9625001
2022-01-08,0.0,-1.71249998,84.5,-1.267651e+30,2.53710938,2.61914062,-14.6499996,-3.3375001
