time, mean_GPM_3IMERGDF_07_precipitation
2020-12-02,0.00999999978
2020-12-03,0.0
2020-12-04,5.25999975
2020-12-05,0.49999997
2020-12-06,0.799999952
2020-12-07,0.0
2020-12-08,0.179999992
2020-12-09,0.215000004
2020-12-10,0.0
2020-12-11,0.0
2020-12-12,1.29499996
2020-12-13,0.0199999996
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,0.0899999961
2020-12-17,2.03499985
2020-12-18,0.0
2020-12-19,0.38499999
2020-12-20,3.78499961
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0799999982
2020-12-24,26.2149982
2020-12-25,79.7699966
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,1.15999997
2020-12-29,0.0
2020-12-30,9.34999943
2020-12-31,1.7349999
2021-01-01,5.77499962
2021-01-02,15.0849991
2021-01-03,1.4749999
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,1.72000003
2021-01-08,0.0
2021-01-09,0.0449999981
2021-01-10,0.0
2021-01-11,0.974999964
2021-01-12,0.0949999988
2021-01-13,0.0
2021-01-14,0.0449999981
2021-01-15,0.185000002
2021-01-16,6.53999949
2021-01-17,0.554999948
2021-01-18,0.875
2021-01-19,0.0
2021-01-20,0.0149999997
2021-01-21,0.0
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,0.0599999987
2021-01-26,1.45999992
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0249999985
2021-01-30,0.0
2021-01-31,0.0149999997
2021-02-01,1.18999994
2021-02-02,2.11999989
2021-02-03,1.92999983
2021-02-04,0.0
2021-02-05,5.18000031
2021-02-06,0.0
2021-02-07,0.0899999961
2021-02-08,0.0
2021-02-09,0.244999975
2021-02-10,0.0
2021-02-11,0.0149999997
2021-02-12,0.0
2021-02-13,0.0899999961
2021-02-14,0.714999914
2021-02-15,0.430000007
2021-02-16,12.329999
2021-02-17,0.0
2021-02-18,0.430000007
2021-02-19,0.0
2021-02-20,0.375
2021-02-21,0.0449999981
2021-02-22,7.20499897
2021-02-23,1.04499996
2021-02-24,0.654999971
2021-02-25,0.0899999961
2021-02-26,0.0
2021-02-27,1.76999998
2021-02-28,0.830000043
2021-03-01,4.07000017
2021-03-02,0.0199999996
2021-03-03,0.0599999987
2021-03-04,0.0
2021-03-05,0.00499999989
2021-03-06,0.0
2021-03-07,0.0
2021-03-08,0.109999999
2021-03-09,0.449999988
2021-03-10,0.0
2021-03-11,0.0449999981
2021-03-12,0.294999987
2021-03-13,0.0
2021-03-14,0.0
2021-03-15,0.0
2021-03-16,0.0700000003
2021-03-17,0.0
2021-03-18,7.63499928
2021-03-19,0.479999959
2021-03-20,0.0
2021-03-21,0.0
2021-03-22,0.0
2021-03-23,0.0
2021-03-24,9.78999996
2021-03-25,0.0
2021-03-26,7.49999905
2021-03-27,0.0
2021-03-28,14.5299997
2021-03-29,0.0
2021-03-30,0.0
2021-03-31,9.57000065
2021-04-01,2.13000011
2021-04-02,0.0
2021-04-03,0.0
2021-04-04,0.0
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.449999988
2021-04-08,0.0
2021-04-09,1.28499997
2021-04-10,0.0
2021-04-11,7.52000046
2021-04-12,7.51000023
2021-04-13,2.65999961
2021-04-14,0.0
2021-04-15,2.05999994
2021-04-16,0.0
2021-04-17,0.150000006
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,2.61499977
2021-04-21,0.929999948
2021-04-22,0.0
2021-04-23,0.0
2021-04-24,0.0
2021-04-25,1.56999993
2021-04-26,0.0
2021-04-27,1.83500004
2021-04-28,9.53999996
2021-04-29,41.4449997
2021-04-30,5.15500021
2021-05-01,0.125
2021-05-02,6.01499939
2021-05-03,2.9849999
2021-05-04,3.46499991
2021-05-05,19.5999985
2021-05-06,0.0
2021-05-07,2.19499993
