sur_air_temp,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,albedo_500,cloud_temp,surf_temp
5.9749999,4.10546875,26.2149982,-1.267651e+30,-48.0875015,2.5374999
5.9749999,4.10546875,79.7699966,-1.267651e+30,-39.0875015,2.5374999
5.9749999,4.10546875,0.0,-1.267651e+30,-25.5874996,2.5374999
1.16250002,3.4609375,0.0,-1.267651e+30,-28.7437496,-6.1500001
1.16250002,3.4609375,1.15999997,-1.267651e+30,-9.64999962,-6.1500001
-3.5875001,1.86328125,0.0,-1.267651e+30,-14.0874996,-0.400000006
8.28750038,5.30859375,9.34999943,-1.267651e+30,-42.9625015,3.1624999
4.0374999,3.5703125,1.7349999,-1.267651e+30,-33.4312515,8.78750038
4.0374999,3.5703125,5.77499962,-1.267651e+30,-33.4312515,8.78750038
2.9749999,3.95898438,15.0849991,-1.267651e+30,-4.5250001,1.91250002
1.22500002,4.1875,1.4749999,-1.267651e+30,-30.2437496,-12.5874996
-0.462500006,4.1875,0.0,-1.267651e+30,-30.2437496,-5.9000001
-1.46249998,4.09765625,0.0,-1.267651e+30,-14.9624996,-10.6499996
1.85000002,4.34765625,0.0,-1.267651e+30,-13.5249996,-3.9000001
1.85000002,4.34765625,1.72000003,-1.267651e+30,-13.5249996,-10.9624996
1.85000002,4.34765625,0.0,-1.267651e+30,-13.5249996,-4.7125001
-0.462500006,2.74804688,0.0449999981,-1.267651e+30,-29.3687496,2.0374999
-0.712499976,2.54492188,0.0,-1.267651e+30,-12.2124996,-6.2750001
-3.2750001,2.95117188,0.974999964,-1.267651e+30,-17.3374996,-5.3375001
-2.9000001,2.95117188,0.0949999988,-1.267651e+30,-17.3999996,-14.5249996
-1.71249998,2.95117188,0.0,-1.267651e+30,-17.9624996,-10.7124996
-1.71249998,2.95117188,0.0449999981,-1.267651e+30,-9.33749962,-10.7124996
11.7250004,2.89257812,0.185000002,-1.267651e+30,-50.1812515,9.41250038
-0.649999976,3.1875,6.53999949,-1.267651e+30,-26.4624996,-4.2750001
-0.649999976,3.1875,0.554999948,-1.267651e+30,-26.4624996,-4.2750001
-5.0875001,2.359375,0.875,-1.267651e+30,-16.8999996,-4.5250001
-0.212500006,2.81054688,0.0,-1.267651e+30,-26.3062496,-4.4625001
-4.2125001,1.41796875,0.0149999997,-1.267651e+30,-16.7124996,-0.275000006
-6.4625001,1.41796875,0.0,-1.267651e+30,-15.8374996,-0.275000006
-6.4625001,1.41796875,0.0,-1.267651e+30,-31.3687496,-0.275000006
-3.2125001,1.53027344,0.0,-1.267651e+30,-16.7124996,1.72500002
-4.0875001,1.62988281,0.0,-1.267651e+30,-24.5249996,-6.0875001
-1.96249998,2.08984375,0.0599999987,-1.267651e+30,-16.8999996,0.912500024
-1.96249998,2.08984375,1.45999992,-1.267651e+30,-19.1187496,0.912500024
0.412499994,2.65039062,0.0,-1.267651e+30,-12.7124996,2.5374999
-5.5250001,1.41015625,0.0,-1.267651e+30,-18.4937496,0.600000024
-3.3375001,1.85644531,0.0249999985,-1.267651e+30,-20.8062496,-3.9625001
-4.4625001,1.80078125,0.0,-1.267651e+30,-12.0249996,-2.9000001
-3.7750001,1.92480469,0.0149999997,-1.267651e+30,-42.2750015,-7.9625001
-1.21249998,2.85351562,1.18999994,-1.267651e+30,-16.0249996,-1.21249998
-1.21249998,2.85351562,2.11999989,-1.267651e+30,-16.0249996,-1.21249998
-4.5250001,2.35351562,1.92999983,-1.267651e+30,-31.2749996,-5.2750001
2.4749999,3.50585938,0.0,-1.267651e+30,-31.2749996,1.53750002
1.78750002,2.91992188,5.18000031,-1.267651e+30,-11.5874996,3.0999999
-7.0250001,1.41796875,0.0,-1.267651e+30,-20.1187496,-3.2750001
-7.0250001,1.41796875,0.0899999961,-1.267651e+30,-23.7749996,-3.2750001
-6.7750001,1.84863281,0.0,-1.267651e+30,-17.8999996,-4.6500001
-0.649999976,2.50390625,0.244999975,-1.267651e+30,-21.8062496,-2.0875001
-5.2125001,1.60839844,0.0,-1.267651e+30,-20.3687496,-2.3375001
-6.0875001,1.46875,0.0149999997,-1.267651e+30,-16.9624996,-1.27499998
-8.39999962,1.1015625,0.0,-1.267651e+30,-19.7749996,-11.2124996
-1.52499998,3.84960938,0.0899999961,-1.267651e+30,-34.5250015,-11.2124996
-3.1500001,2.54101562,0.714999914,-1.267651e+30,-14.4624996,-5.6500001
-2.7750001,2.54101562,0.430000007,-1.267651e+30,-8.89999962,-0.400000006
-0.524999976,2.54101562,12.329999,-1.267651e+30,-12.6499996,-3.4625001
-5.2125001,1.51855469,0.0,-1.267651e+30,-14.7124996,-3.4000001
-5.2125001,1.51855469,0.430000007,-1.267651e+30,-14.7124996,-3.4000001
-2.7750001,2.73632812,0.0,-1.267651e+30,-13.2124996,-9.58749962
-4.5250001,1.85351562,0.375,-1.267651e+30,-19.2749996,0.662500024
-3.1500001,1.82324219,0.0449999981,-1.267651e+30,-12.3999996,-0.0874999985
-3.1500001,1.82324219,7.20499897,-1.267651e+30,-25.9312496,-0.0874999985
0.474999994,3.48242188,1.04499996,-1.267651e+30,-30.2124996,-13.0874996
9.28750038,5.25390625,0.654999971,-1.267651e+30,-34.7750015,3.4749999
-0.275000006,2.50585938,0.0899999961,-1.267651e+30,-17.7749996,3.0999999
1.22500002,2.7578125,0.0,-1.267651e+30,-18.9937496,1.97500002
1.22500002,2.7578125,1.76999998,-1.267651e+30,-7.0250001,1.97500002
1.22500002,2.7578125,0.830000043,-1.267651e+30,-49.9937515,1.97500002
-1.83749998,1.75976562,4.07000017,-1.267651e+30,-24.8687496,0.349999994
-4.5875001,1.85449219,0.0199999996,0.971899986,-16.3374996,-3.2125001
2.8499999,2.828125,0.0599999987,-1.267651e+30,-10.6499996,3.2874999
-3.0875001,1.71191406,0.0,0.93599999,-24.9624996,0.787500024
-3.5250001,1.54101562,0.00499999989,-1.267651e+30,-11.4624996,1.03750002
-3.5250001,1.54101562,0.0,-1.267651e+30,-11.4624996,1.03750002
-2.8375001,1.69921875,0.0,0.964999974,-23.5562496,-0.0250000004
5.5374999,3.97460938,0.109999999,-1.267651e+30,-18.4312496,5.0999999
6.1624999,3.72265625,0.449999988,0.97329998,-6.8375001,4.6624999
10.4125004,5.23828125,0.0,-1.267651e+30,-21.8374996,10.7250004
13.2250004,6.76171875,0.0449999981,-1.267651e+30,-38.1500015,13.1625004
6.7874999,4.5546875,0.294999987,-1.267651e+30,-7.2750001,7.9749999
1.22500002,2.85351562,0.0,0.914399981,-7.2750001,1.85000002
-1.71249998,2.01953125,0.0,-1.267651e+30,-19.8062496,2.0999999
-0.899999976,2.0703125,0.0,0.945900023,-9.83749962,0.349999994
1.78750002,3.57617188,0.0700000003,-1.267651e+30,-21.8062496,-4.2125001
7.8499999,4.609375,0.0,-1.267651e+30,-6.0875001,10.9125004
7.8499999,4.609375,7.63499928,-1.267651e+30,-40.6500015,10.9125004
1.72500002,2.49609375,0.479999959,-1.267651e+30,-14.4624996,4.4749999
1.72500002,2.49609375,0.0,0.904699981,-24.8687496,10.1625004
8.28750038,4.765625,0.0,-1.267651e+30,5.2249999,12.6000004
8.28750038,4.765625,0.0,0.913800001,5.2249999,12.6000004
7.0374999,5.71484375,0.0,-1.267651e+30,-48.5250015,4.2874999
12.5375004,7.359375,9.78999996,-1.267651e+30,-26.5874996,6.6624999
13.3500004,6.11328125,0.0,0.960900009,-22.4624996,17.4125004
13.3500004,6.11328125,7.49999905,-1.267651e+30,-15.0249996,1.72500002
13.3500004,6.11328125,0.0,0.917500019,-1.64999998,7.4124999
13.3500004,6.11328125,14.5299997,-1.267651e+30,-14.7124996,3.9749999
2.6624999,2.96875,0.0,0.941600025,-15.3999996,6.2249999
11.4750004,5.6171875,0.0,-1.267651e+30,-24.1187496,12.9750004
11.4750004,5.6171875,9.57000065,-1.267651e+30,-52.3687515,12.9750004
-0.649999976,3.24414062,2.13000011,-1.267651e+30,-18.7124996,12.9750004
-0.649999976,3.24414062,0.0,0.901899993,-19.0249996,2.4749999
6.7249999,3.47070312,0.0,0.957599998,-24.0562496,10.6000004
9.78750038,5.015625,0.0,-1.267651e+30,-11.9624996,14.4750004
10.7875004,4.05078125,0.0,0.945100009,-5.4625001,12.5375004
10.5375004,2.67578125,0.0,-1.267651e+30,-27.1187496,15.1000004
10.5375004,2.67578125,0.449999988,0.910099983,-27.1187496,15.1000004
16.7250004,7.36328125,0.0,0.877600014,-1.64999998,19.4125004
16.7250004,7.36328125,1.28499997,-1.267651e+30,-17.5562496,9.60000038
20.8500004,6.72265625,0.0,0.956200004,-39.8687515,23.1625004
20.8500004,6.72265625,7.52000046,-1.267651e+30,-38.7437515,23.1625004
20.8500004,6.72265625,7.51000023,-1.267651e+30,-15.6499996,23.1625004
13.7250004,5.75390625,2.65999961,-1.267651e+30,-3.2125001,19.9125004
14.1000004,5.2421875,0.0,0.933899999,2.0374999,19.0375004
14.1000004,5.2421875,2.05999994,-1.267651e+30,-28.4624996,19.0375004
3.6624999,4.58203125,0.0,-1.267651e+30,-22.5562496,-8.33749962
7.0999999,4.64453125,0.150000006,-1.267651e+30,-6.4625001,11.2250004
9.78750038,4.41015625,0.0,0.930100024,-4.5875001,15.1625004
11.1000004,4.625,0.0,0.944400012,-18.5562496,14.5375004
11.1000004,4.625,2.61499977,-1.267651e+30,-14.5249996,-2.0875001
11.1000004,4.625,0.929999948,-1.267651e+30,-19.9312496,-2.0875001
2.9749999,2.81054688,0.0,-1.267651e+30,-17.0874996,8.85000038
2.9749999,2.81054688,0.0,0.909699976,-17.0874996,8.85000038
11.6000004,4.86328125,0.0,0.939499974,-11.4624996,16.9750004
5.7249999,5.140625,1.56999993,-1.267651e+30,-5.7125001,5.5374999
5.0374999,2.50585938,0.0,0.905600011,-14.3999996,11.6625004
5.0374999,2.50585938,1.83500004,-1.267651e+30,-33.4000015,22.4750004
5.0374999,2.50585938,9.53999996,-1.267651e+30,-50.0250015,22.4750004
5.0374999,2.50585938,41.4449997,-1.267651e+30,-48.6812515,22.4750004
5.0374999,2.50585938,5.15500021,-1.267651e+30,-19.9624996,22.4750004
8.85000038,3.875,0.125,-1.267651e+30,-21.0874996,14.2250004
8.85000038,3.875,6.01499939,-1.267651e+30,-20.5249996,14.2250004
8.85000038,3.875,2.9849999,-1.267651e+30,-19.5249996,14.2250004
8.85000038,3.875,3.46499991,-1.267651e+30,-6.1500001,30.7875004
8.85000038,3.875,19.5999985,-1.267651e+30,-6.1500001,30.7875004
11.7875004,3.79492188,0.0,-1.267651e+30,-29.3374996,15.4125004
11.7875004,3.79492188,2.19499993,-1.267651e+30,-29.8062496,15.4125004
6.9124999,4.62109375,4.67999983,-1.267651e+30,-11.5874996,1.60000002
6.9124999,4.62109375,5.67500019,-1.267651e+30,-11.5874996,1.60000002
8.10000038,4.93359375,3.74999952,0.940100014,-14.7124996,14.1000004
8.10000038,4.93359375,0.0249999985,-1.267651e+30,-17.1499996,16.8500004
10.6000004,5.36328125,0.0,0.914200008,5.0999999,17.6625004
10.6000004,5.36328125,0.0,0.890699983,8.47500038,19.6000004
10.6000004,5.36328125,0.0,0.910700023,4.3499999,17.7875004
10.6000004,5.36328125,0.0,-1.267651e+30,-8.96249962,24.5375004
10.6000004,5.36328125,0.0,0.952799976,-19.6187496,29.2875004
19.6000004,5.6171875,0.0,-1.267651e+30,-4.4625001,21.0375004
19.6000004,5.6171875,0.0,-1.267651e+30,-2.8375001,17.2875004
17.8500004,9.3984375,0.0,0.95389998,-36.9937515,26.4750004
17.8500004,9.3984375,0.0,-1.267651e+30,-19.6187496,31.5375004
17.8500004,9.3984375,0.0299999993,0.940999985,-24.8062496,25.1625004
17.8500004,9.3984375,0.359999955,-1.267651e+30,-22.4624996,19.3500004
17.8500004,9.3984375,0.0,0.948599994,-2.9000001,22.2250004
20.8500004,6.8828125,0.0,-1.267651e+30,-0.962499976,23.6625004
20.8500004,6.8828125,0.284999996,-1.267651e+30,-0.962499976,23.6625004
20.8500004,6.8828125,8.05499935,-1.267651e+30,-7.8375001,17.7875004
20.8500004,6.8828125,0.0,0.924799979,-6.7125001,21.1625004
20.8500004,6.8828125,23.6550007,-1.267651e+30,-38.9625015,21.1625004
20.8500004,6.8828125,2.96000004,0.908500016,-10.0874996,17.5375004
20.8500004,6.8828125,1.8349998,-1.267651e+30,-16.2749996,12.4750004
20.8500004,6.8828125,0.0,-1.267651e+30,-6.9625001,26.4750004
20.8500004,6.8828125,0.780000091,0.968699992,-13.9624996,26.4750004
20.8500004,6.8828125,0.0599999987,-1.267651e+30,-31.3374996,23.4750004
20.8500004,6.8828125,9.42999935,-1.267651e+30,-46.2125015,23.4750004
17.9750004,10.6640625,2.25,0.951699972,-1.83749998,24.9750004
17.9750004,10.6640625,0.0,0.917100012,-18.6812496,30.2250004
28.6000004,12.0625,0.0,-1.267651e+30,-25.2437496,26.8500004
28.6000004,12.0625,4.99499989,-1.267651e+30,-10.5874996,29.2875004
28.6000004,12.0625,24.3500004,-1.267651e+30,-25.0249996,12.7875004
22.6000004,14.8984375,2.53499985,-1.267651e+30,10.0375004,26.1625004
22.6000004,14.8984375,0.0,0.897300005,10.0375004,26.1625004
19.4125004,11.6953125,0.0,-1.267651e+30,-4.3375001,27.7875004
19.4125004,11.6953125,0.435000002,0.899500012,-2.2750001,26.6000004
24.1000004,9.2421875,0.0,0.932399988,-12.0874996,30.1625004
24.1000004,9.2421875,6.14999962,-1.267651e+30,-34.9625015,21.4750004
24.1000004,9.2421875,0.0,-1.267651e+30,-3.4625001,8.91250038
17.6625004,5.328125,0.0,-1.267651e+30,-5.5250001,21.4750004
19.3500004,6.59375,0.0,0.861699998,-18.7437496,21.5375004
19.3500004,6.59375,3.25499964,-1.267651e+30,-35.7125015,14.9750004
19.3500004,6.59375,2.32999992,0.95480001,-7.2125001,20.9125004
19.4750004,10.8515625,7.13500023,0.921299994,-9.39999962,27.4750004
19.4750004,10.8515625,11.4300003,-1.267651e+30,-32.9625015,28.2875004
19.4750004,10.8515625,2.2249999,-1.267651e+30,-38.4000015,28.2875004
14.9750004,5.671875,0.0,-1.267651e+30,-4.9625001,22.4750004
14.9750004,5.671875,0.0,0.899600029,4.9749999,28.8500004
14.9750004,5.671875,0.0,-1.267651e+30,-42.9625015,26.7875004
14.9750004,5.671875,1.45499992,-1.267651e+30,-42.9625015,26.7875004
14.9750004,5.671875,0.24000001,0.963100016,-23.8062496,29.9750004
14.9750004,5.671875,0.569999993,0.984000027,15.7250004,28.7875004
27.9125004,14.296875,10.1199999,0.958199978,14.0375004,29.2250004
27.9125004,14.296875,15.4550018,-1.267651e+30,-34.4625015,25.1000004
27.9125004,14.296875,1.23000002,-1.267651e+30,-46.5875015,23.9750004
27.9125004,14.296875,4.78499985,-1.267651e+30,-7.6500001,24.7250004
27.9125004,14.296875,0.805000067,-1.267651e+30,-21.6499996,12.6625004
22.0375004,8.703125,0.0,0.94599998,2.2874999,25.2875004
26.9125004,12.8515625,0.0,-1.267651e+30,18.6000004,28.6625004
23.2250004,15.7890625,16.7849998,-1.267651e+30,-25.8999996,24.6625004
23.2250004,15.7890625,2.55999994,-1.267651e+30,-15.7124996,22.4750004
21.6000004,13.734375,11.6849995,-1.267651e+30,-20.7124996,18.5375004
24.6000004,12.5859375,2.75500011,-1.267651e+30,-4.0250001,26.4750004
24.6000004,12.5859375,0.0,0.95630002,2.4749999,22.3500004
24.6000004,12.5859375,18.0249996,-1.267651e+30,-33.6812515,22.3500004
24.6000004,12.5859375,16.4900017,-1.267651e+30,-33.6812515,22.3500004
22.7250004,16.40625,0.974999964,-1.267651e+30,-19.6812496,27.0375004
22.7250004,16.40625,22.8749981,0.912800014,-0.962499976,24.9750004
25.5375004,12.609375,0.0,0.950200021,6.5374999,26.6625004
25.5375004,12.609375,1.53499997,-1.267651e+30,-23.8687496,26.6625004
25.5375004,12.609375,28.8249969,-1.267651e+30,-30.4312496,26.6625004
22.8500004,12.2578125,8.88500023,-1.267651e+30,-3.5250001,25.2250004
23.4750004,12.578125,0.0,0.973100007,19.2875004,25.1625004
22.6625004,11.828125,3.21499968,-1.267651e+30,3.9124999,26.6000004
19.9750004,10.1953125,1.01999998,-1.267651e+30,7.7874999,22.5375004
18.8500004,9.3984375,0.0,-1.267651e+30,-19.8062496,22.9125004
20.1000004,9.984375,0.0,0.950900018,-28.9312496,25.1625004
20.1000004,9.984375,0.605000019,-1.267651e+30,-36.4312515,20.7875004
22.6000004,11.84375,5.36499929,-1.267651e+30,12.9750004,26.2875004
25.2875004,10.0859375,0.0,0.954699993,2.4749999,26.7250004
25.2875004,10.0859375,21.2249985,-1.267651e+30,-21.2124996,26.7250004
25.2875004,10.0859375,0.0,0.949599981,-21.2124996,26.7250004
25.2875004,10.0859375,8.84999847,-1.267651e+30,-13.0249996,26.7250004
17.6000004,8.5546875,0.0,-1.267651e+30,3.7249999,22.1000004
17.3500004,7.98828125,0.0,0.929199994,-5.9625001,21.5375004
17.3500004,7.98828125,20.8400002,-1.267651e+30,-38.4000015,20.7250004
18.2875004,7.8359375,2.92999983,0.958299994,-40.0250015,23.1625004
20.9750004,10.421875,0.0,-1.267651e+30,7.4124999,24.6625004
23.9125004,9.828125,0.0,-1.267651e+30,-24.8687496,24.9125004
21.7875004,12.03125,0.0,0.980799973,13.2875004,26.7250004
23.8500004,11.28125,0.0,-1.267651e+30,-39.9312515,28.1625004
23.9750004,13.9453125,1.15499997,-1.267651e+30,-36.3062515,26.6000004
26.1625004,14.234375,0.170000002,-1.267651e+30,-43.5562515,27.5375004
24.6625004,14.4375,0.410000026,-1.267651e+30,-10.8374996,29.4125004
24.6000004,17.09375,2.49000001,-1.267651e+30,-1.33749998,26.7875004
27.6625004,16.109375,0.579999983,-1.267651e+30,-48.7125015,29.8500004
27.6625004,16.109375,2.29999995,-1.267651e+30,-25.7124996,27.7250004
27.6625004,16.109375,0.0399999991,-1.267651e+30,-25.7124996,27.7250004
20.0375004,10.25,7.82999992,0.917800009,-4.7125001,25.8500004
20.7250004,9.234375,0.379999995,0.916599989,-41.9312515,25.2250004
21.1625004,11.7265625,0.0,0.935800016,-50.1812515,27.3500004
23.4125004,16.90625,28.3350029,-1.267651e+30,-34.7750015,20.9750004
23.4125004,16.90625,36.8049965,-1.267651e+30,-39.5562515,20.9750004
22.9125004,13.75,28.0849991,-1.267651e+30,-16.2124996,16.5375004
24.9750004,13.5625,0.0700000003,-1.267651e+30,-37.8687515,25.9125004
23.9125004,16.015625,10.8749981,-1.267651e+30,-23.5874996,27.9750004
24.7250004,15.59375,0.0,-1.267651e+30,-19.7749996,27.2250004
22.3500004,15.453125,0.0,-1.267651e+30,9.60000038,24.9750004
24.7250004,12.1015625,0.0,0.883899987,4.9749999,28.6625004
26.3500004,15.90625,0.0,-1.267651e+30,-31.8999996,30.2250004
26.1625004,16.5625,0.0949999988,-1.267651e+30,-0.150000006,29.2875004
23.6000004,14.578125,0.855000019,-1.267651e+30,20.7875004,25.7250004
24.4750004,15.859375,0.0,-1.267651e+30,-8.89999962,25.9125004
24.4750004,15.859375,3.375,-1.267651e+30,-8.89999962,25.9125004
21.7250004,12.8828125,1.16999996,0.940699995,-25.3374996,27.1000004
20.9750004,11.296875,0.0,0.950999975,-39.4625015,24.0375004
20.9750004,11.296875,10.0750008,-1.267651e+30,-37.9625015,24.0375004
20.9750004,11.296875,0.0,-1.267651e+30,2.6624999,24.0375004
17.4750004,9.0234375,0.0,-1.267651e+30,3.4124999,20.5375004
20.0375004,10.046875,0.0,-1.267651e+30,1.16250002,25.4750004
20.0375004,10.046875,9.26500034,-1.267651e+30,0.0375000015,10.2875004
17.4750004,9.546875,0.185000002,-1.267651e+30,-1.46249998,20.7250004
20.2875004,9.6015625,0.0,0.925199986,4.8499999,24.1625004
19.9750004,10.6171875,3.88499975,-1.267651e+30,-17.0874996,22.4125004
18.2250004,9.1015625,0.659999967,0.917900026,-27.6812496,21.4750004
16.7875004,7.84375,0.0,0.97299999,-9.33749962,20.6625004
19.2250004,10.015625,0.0749999955,-1.267651e+30,-1.33749998,24.3500004
19.2250004,10.015625,1.21500003,-1.267651e+30,-26.0874996,11.4750004
19.7875004,10.2265625,23.6599998,-1.267651e+30,-20.0249996,23.4125004
19.7875004,10.2265625,2.40999985,-1.267651e+30,-20.0249996,23.4125004
19.7875004,10.2265625,16.4699993,-1.267651e+30,-29.9312496,16.2875004
19.4125004,8.8828125,5.6449995,0.904200017,13.8500004,24.3500004
22.0375004,13.6875,0.0,-1.267651e+30,11.7250004,23.7250004
19.2250004,10.7578125,0.0,-1.267651e+30,0.787500024,23.2250004
18.7250004,7.96484375,0.0,0.911300004,14.1000004,22.5375004
21.2875004,10.859375,0.0,-1.267651e+30,-36.5875015,24.6625004
21.2875004,10.859375,0.459999979,-1.267651e+30,-41.5562515,25.2875004
21.2875004,10.859375,9.74499989,-1.267651e+30,-25.3687496,25.2875004
21.2875004,10.859375,19.4150009,-1.267651e+30,-37.4000015,25.2875004
14.7250004,8.53125,0.0,-1.267651e+30,1.85000002,17.4125004
18.6000004,7.625,0.0,0.865999997,-29.0874996,23.2875004
15.6625004,7.28125,0.539999962,0.946500003,-5.9000001,19.7250004
18.8500004,10.390625,10.165,-1.267651e+30,-12.2124996,21.5375004
15.7250004,7.28125,0.430000007,0.917500019,-2.5875001,17.6000004
15.6625004,8.0546875,0.0700000003,-1.267651e+30,-1.52499998,18.4750004
15.6625004,8.0546875,0.0,-1.267651e+30,-1.52499998,18.4750004
15.2250004,7.68359375,0.0,0.945200026,4.9749999,18.7875004
18.5375004,10.625,0.159999996,0.985199988,-6.0875001,20.8500004
16.1625004,11.5859375,8.05500031,-1.267651e+30,-12.7124996,8.10000038
15.0375004,9.5546875,27.4649963,-1.267651e+30,-17.3062496,12.7875004
15.7250004,10.3671875,6.95999908,-1.267651e+30,7.0374999,11.9750004
16.3500004,10.0,0.0,-1.267651e+30,8.72500038,17.1000004
16.3500004,10.0,0.0,-1.267651e+30,17.4750004,21.9750004
19.5375004,10.234375,0.00999999978,-1.267651e+30,-33.9000015,22.0375004
19.5375004,10.234375,0.0,-1.267651e+30,-33.8375015,8.47500038
19.2250004,11.203125,1.44499981,0.969799995,1.66250002,19.6000004
21.0375004,11.390625,0.049999997,0.861599982,-37.3375015,24.1625004
21.1000004,11.9921875,0.0,0.881699979,5.7874999,22.3500004
20.7250004,10.6328125,0.0,-1.267651e+30,7.1624999,17.6000004
19.3500004,11.828125,0.0,-1.267651e+30,-27.6187496,21.1625004
17.0375004,10.265625,1.505,-1.267651e+30,-15.8374996,15.4750004
17.0375004,10.265625,36.1000023,-1.267651e+30,-15.8374996,15.4750004
10.7875004,5.76953125,1.71499991,-1.267651e+30,-18.6499996,10.7250004
10.7875004,5.76953125,2.68000007,-1.267651e+30,-8.14999962,4.3499999
14.6625004,7.3828125,0.0,0.916299999,4.3499999,17.1625004
16.9750004,8.203125,1.52499986,-1.267651e+30,-18.8999996,20.4125004
16.2250004,7.83203125,7.40999985,-1.267651e+30,-37.4625015,14.9125004
16.2250004,7.83203125,13.6149998,-1.267651e+30,-15.8999996,5.1624999
16.2250004,7.83203125,0.099999994,-1.267651e+30,-15.1499996,8.60000038
11.5375004,6.44921875,0.114999995,-1.267651e+30,-17.1499996,14.6625004
13.8500004,8.9453125,9.05000114,-1.267651e+30,-21.6499996,8.97500038
13.8500004,8.9453125,67.8649979,-1.267651e+30,-41.5875015,8.97500038
12.8500004,7.09765625,3.43499994,-1.267651e+30,-16.0249996,13.9750004
12.7875004,7.6796875,0.0,0.907700002,-30.1187496,14.4750004
11.2875004,7.59765625,0.704999983,-1.267651e+30,-8.77499962,14.4750004
11.2875004,7.59765625,10.8399992,-1.267651e+30,-13.4624996,14.4750004
11.2875004,7.59765625,0.0599999987,-1.267651e+30,-11.8374996,5.9749999
11.2875004,7.59765625,0.0,-1.267651e+30,-11.8374996,5.9749999
6.8499999,4.31640625,0.0549999997,-1.267651e+30,-13.0249996,10.2250004
5.1624999,3.9921875,0.0,-1.267651e+30,-18.4624996,6.8499999
6.0999999,4.1171875,0.0,-1.267651e+30,-19.0249996,10.9125004
6.0999999,4.1171875,0.0,-1.267651e+30,-12.2124996,10.8500004
8.16250038,5.203125,0.0,0.899999976,1.72500002,10.9750004
12.7250004,5.95703125,0.0,-1.267651e+30,-4.4625001,13.6000004
12.9125004,7.26171875,0.0,0.876800001,10.1000004,14.1625004
11.7875004,6.68359375,0.234999999,-1.267651e+30,-9.39999962,13.3500004
11.7875004,6.68359375,4.9550004,0.908399999,-63.3062515,11.6625004
9.85000038,6.71484375,0.185000002,-1.267651e+30,-43.1812515,12.9750004
8.10000038,5.12890625,54.8150024,-1.267651e+30,-10.5874996,12.2875004
3.6624999,3.34570312,4.1050005,-1.267651e+30,-33.8062515,0.224999994
6.3499999,4.34375,3.73999977,-1.267651e+30,-15.8999996,-1.71249998
4.5999999,3.2890625,0.879999995,-1.267651e+30,-17.7437496,3.7874999
1.78750002,3.36914062,0.0,-1.267651e+30,-13.2124996,7.5374999
1.78750002,3.36914062,0.334999979,-1.267651e+30,-13.2124996,7.5374999
1.78750002,3.36914062,7.625,-1.267651e+30,-30.1499996,-5.5250001
1.78750002,3.36914062,0.215000004,-1.267651e+30,-17.2749996,6.6624999
5.5374999,4.94140625,0.0,-1.267651e+30,-34.3062515,-0.712499976
6.4124999,5.09765625,3.92999983,-1.267651e+30,-38.2125015,3.9749999
6.4124999,5.09765625,0.534999967,-1.267651e+30,-17.1812496,5.5999999
0.100000001,2.53125,0.0,-1.267651e+30,-15.5874996,4.2874999
7.1624999,5.890625,0.0,-1.267651e+30,-10.7124996,5.4749999
8.53750038,6.8671875,3.11499977,-1.267651e+30,-22.7437496,-0.524999976
8.53750038,6.8671875,5.71500015,-1.267651e+30,-23.8374996,-0.524999976
1.16250002,2.95898438,0.0,0.934300005,-10.9624996,5.5374999
1.16250002,2.95898438,0.0,-1.267651e+30,-20.5562496,5.5374999
1.53750002,2.60742188,0.0,-1.267651e+30,-10.9624996,4.4749999
1.53750002,2.60742188,0.0899999961,-1.267651e+30,-29.3062496,-9.83749962
6.0374999,4.41796875,0.0549999997,-1.267651e+30,-14.5874996,5.4749999
4.2874999,4.41796875,3.67500019,-1.267651e+30,-9.96249962,-1.52499998
4.2874999,4.41796875,0.0,0.853600025,-9.96249962,-1.52499998
0.224999994,3.56640625,0.0,-1.267651e+30,-16.5249996,4.3499999
1.72500002,4.04296875,0.584999979,-1.267651e+30,-32.4937515,-4.7125001
1.72500002,4.04296875,18.5749989,-1.267651e+30,-43.2125015,-4.7125001
1.72500002,4.04296875,0.0,-1.267651e+30,-33.8062515,-14.8999996
-1.64999998,2.87304688,0.399999976,-1.267651e+30,-34.9000015,-14.8999996
2.7874999,3.5703125,0.0,-1.267651e+30,-36.4625015,-4.8375001
2.7874999,3.5703125,0.24000001,-1.267651e+30,-27.9937496,-4.8375001
2.7874999,3.5703125,33.4149971,-1.267651e+30,-54.1500015,10.6625004
4.3499999,3.28710938,0.0,0.864799976,-12.9624996,6.7874999
5.9124999,3.80859375,0.0,0.864499986,-10.0874996,8.22500038
5.9124999,3.80859375,0.0,-1.267651e+30,-39.9312515,7.1624999
5.9124999,3.80859375,5.67500067,-1.267651e+30,-37.2437515,7.1624999
5.9124999,3.80859375,6.59499979,-1.267651e+30,-42.8375015,12.4750004
5.9124999,3.80859375,0.0,0.914600015,-5.9000001,12.4750004
5.9124999,3.80859375,4.16499996,-1.267651e+30,-29.5249996,12.4750004
5.9124999,3.80859375,0.805000067,-1.267651e+30,-29.5249996,12.4750004
2.1624999,4.07421875,0.465000004,-1.267651e+30,-22.5249996,0.975000024
6.0999999,3.53710938,0.0,-1.267651e+30,-7.1500001,4.1624999
