time,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,surf_air_temp,relative_humidity,cloud_temp,H2O_vapor_mass_ratio,surf_temp,albedo_500
2021-05-11,-9999.0,0.0850000009,-9999.0,-9999.0,-17.1499996,-9999.0,16.8500004,-1.267651e+30
2021-05-12,5.36328125,0.0,10.6000004,-9999.0,5.0999999,-9999.0,17.6625004,0.914200008
2021-05-13,-9999.0,0.0,-9999.0,-9999.0,8.47500038,-9999.0,19.6000004,0.890699983
2021-05-14,-9999.0,0.0,-9999.0,-9999.0,4.3499999,-9999.0,17.7875004,0.910700023
2021-05-15,-9999.0,0.0,-9999.0,-9999.0,-8.96249962,-9999.0,24.5375004,-1.267651e+30
2021-05-16,-9999.0,0.0,-9999.0,-9999.0,-19.6187496,-9999.0,29.2875004,0.952799976
2021-05-17,5.6171875,0.0,19.6000004,-9999.0,-4.4625001,-9999.0,21.0375004,-1.267651e+30
2021-05-18,-9999.0,0.0,-9999.0,-9999.0,-2.8375001,-9999.0,17.2875004,-1.267651e+30
2021-05-19,9.3984375,0.0,17.8500004,59.5,-36.9937515,8.71875,26.4750004,0.95389998
2021-05-20,-9999.0,0.0,-9999.0,-9999.0,-19.6187496,-9999.0,31.5375004,-1.267651e+30
2021-05-21,-9999.0,0.159999996,-9999.0,-9999.0,-24.8062496,-9999.0,25.1625004,0.940999985
2021-05-22,-9999.0,0.280000001,-9999.0,-9999.0,-22.4624996,-9999.0,19.3500004,-1.267651e+30
2021-05-23,-9999.0,0.0,-9999.0,-9999.0,-2.9000001,-9999.0,22.2250004,0.948599994
2021-05-24,6.8828125,0.0,20.8500004,43.0,-0.962499976,6.859375,23.6625004,-1.267651e+30
2021-05-25,-9999.0,0.075000003,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-05-26,-9999.0,7.48999977,-9999.0,-9999.0,-7.8375001,-9999.0,17.7875004,-1.267651e+30
2021-05-27,-9999.0,0.0,-9999.0,-9999.0,-6.7125001,-9999.0,21.1625004,0.924799979
2021-05-28,-9999.0,23.7349968,-9999.0,-9999.0,-38.9625015,-9999.0,-9999.0,-1.267651e+30
2021-05-29,-9999.0,3.43500042,-9999.0,-9999.0,-10.0874996,-9999.0,17.5375004,0.908500016
2021-05-30,-9999.0,1.26499999,-9999.0,-9999.0,-16.2749996,-9999.0,12.4750004,-1.267651e+30
2021-05-31,-9999.0,0.0,-9999.0,-9999.0,-6.9625001,-9999.0,26.4750004,-1.267651e+30
2021-06-01,-9999.0,1.31499982,-9999.0,-9999.0,-13.9624996,-9999.0,-9999.0,0.968699992
2021-06-02,-9999.0,0.0,-9999.0,-9999.0,-31.3374996,-9999.0,23.4750004,-1.267651e+30
2021-06-03,-9999.0,14.380002,-9999.0,-9999.0,-46.2125015,-9999.0,-9999.0,-1.267651e+30
2021-06-04,10.6640625,1.13499999,17.9750004,79.5,-1.83749998,10.578125,24.9750004,0.951699972
2021-06-05,-9999.0,0.0,-9999.0,-9999.0,-18.6812496,-9999.0,30.2250004,0.917100012
2021-06-06,12.0625,0.0,28.6000004,-9999.0,-25.2437496,-9999.0,26.8500004,-1.267651e+30
2021-06-07,-9999.0,3.03999949,-9999.0,-9999.0,-10.5874996,-9999.0,29.2875004,-1.267651e+30
2021-06-08,-9999.0,23.4099998,-9999.0,-9999.0,-25.0249996,-9999.0,12.7875004,-1.267651e+30
2021-06-09,14.8984375,2.73000002,22.6000004,84.5,10.0375004,14.765625,26.1625004,-1.267651e+30
2021-06-10,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.897300005
2021-06-11,11.6953125,0.144999996,19.4125004,84.0,-4.3375001,11.3671875,27.7875004,-1.267651e+30
2021-06-12,-9999.0,0.159999996,-9999.0,-9999.0,-2.2750001,-9999.0,26.6000004,0.899500012
2021-06-13,9.2421875,0.0,24.1000004,-9999.0,-12.0874996,-9999.0,30.1625004,0.932399988
2021-06-14,-9999.0,5.73500013,-9999.0,-9999.0,-34.9625015,-9999.0,21.4750004,-1.267651e+30
2021-06-15,-9999.0,0.779999971,-9999.0,-9999.0,-3.4625001,-9999.0,8.91250038,-1.267651e+30
2021-06-16,5.328125,0.0,17.6625004,-9999.0,-5.5250001,-9999.0,21.4750004,-1.267651e+30
2021-06-17,6.59375,0.0,19.3500004,-9999.0,-18.7437496,-9999.0,21.5375004,0.861699998
2021-06-18,-9999.0,3.67500019,-9999.0,-9999.0,-35.7125015,-9999.0,14.9750004,-1.267651e+30
2021-06-19,-9999.0,4.90999985,-9999.0,-9999.0,-7.2125001,-9999.0,20.9125004,0.95480001
2021-06-20,10.8515625,13.5599995,19.4750004,-9999.0,-9.39999962,-9999.0,27.4750004,0.921299994
2021-06-21,-9999.0,9.05499935,-9999.0,-9999.0,-32.9625015,-9999.0,28.2875004,-1.267651e+30
2021-06-22,-9999.0,1.54999995,-9999.0,-9999.0,-38.4000015,-9999.0,-9999.0,-1.267651e+30
2021-06-23,5.671875,0.0,14.9750004,-9999.0,-4.9625001,-9999.0,22.4750004,-1.267651e+30
2021-06-24,-9999.0,0.0,-9999.0,-9999.0,4.9749999,-9999.0,28.8500004,0.899600029
2021-06-25,-9999.0,0.0,-9999.0,-9999.0,-42.9625015,-9999.0,26.7875004,-1.267651e+30
2021-06-26,-9999.0,2.04499984,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-06-27,-9999.0,0.099999994,-9999.0,-9999.0,-23.8062496,-9999.0,29.9750004,0.963100016
2021-06-28,-9999.0,2.48500013,-9999.0,-9999.0,15.7250004,-9999.0,28.7875004,0.984000027
2021-06-29,14.296875,7.18499994,27.9125004,-9999.0,14.0375004,-9999.0,29.2250004,0.958199978
2021-06-30,-9999.0,9.85999966,-9999.0,-9999.0,-34.4625015,-9999.0,25.1000004,-1.267651e+30
2021-07-01,-9999.0,1.32499981,-9999.0,-9999.0,-46.5875015,-9999.0,23.9750004,-1.267651e+30
2021-07-02,-9999.0,4.23000002,-9999.0,-9999.0,-7.6500001,-9999.0,24.7250004,-1.267651e+30
2021-07-03,-9999.0,1.255,-9999.0,-9999.0,-21.6499996,-9999.0,12.6625004,-1.267651e+30
2021-07-04,8.703125,0.0,22.0375004,-9999.0,2.2874999,-9999.0,25.2875004,0.94599998
2021-07-05,12.8515625,0.0,26.9125004,-9999.0,18.6000004,-9999.0,28.6625004,-1.267651e+30
2021-07-06,15.7890625,14.1700001,23.2250004,92.5,-25.8999996,15.8984375,24.6625004,-1.267651e+30
2021-07-07,-9999.0,0.269999981,-9999.0,-9999.0,-15.7124996,-9999.0,22.4750004,-1.267651e+30
2021-07-08,13.734375,7.12500095,21.6000004,85.0,-20.7124996,13.78125,18.5375004,-1.267651e+30
2021-07-09,12.5859375,1.07999992,24.6000004,-9999.0,-4.0250001,-9999.0,26.4750004,-1.267651e+30
2021-07-10,-9999.0,0.0,-9999.0,-9999.0,2.4749999,-9999.0,22.3500004,0.95630002
2021-07-11,-9999.0,19.75,-9999.0,-9999.0,-33.6812515,-9999.0,-9999.0,-1.267651e+30
2021-07-12,-9999.0,17.5349979,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-07-13,16.40625,6.07999992,22.7250004,91.0,-19.6812496,15.984375,27.0375004,-1.267651e+30
2021-07-14,-9999.0,25.8750038,-9999.0,-9999.0,-0.962499976,-9999.0,24.9750004,0.912800014
2021-07-15,12.609375,0.0,25.5375004,-9999.0,6.5374999,-9999.0,26.6625004,0.950200021
2021-07-16,-9999.0,1.81999993,-9999.0,-9999.0,-23.8687496,-9999.0,-9999.0,-1.267651e+30
2021-07-17,-9999.0,26.0,-9999.0,-9999.0,-30.4312496,-9999.0,-9999.0,-1.267651e+30
2021-07-18,12.2578125,7.13000011,22.8500004,67.5,-3.5250001,12.0859375,25.2250004,-1.267651e+30
2021-07-19,12.578125,0.205000013,23.4750004,67.0,19.2875004,12.4609375,25.1625004,0.973100007
2021-07-20,11.828125,8.71500015,22.6625004,-9999.0,3.9124999,-9999.0,26.6000004,-1.267651e+30
2021-07-21,10.1953125,0.264999986,19.9750004,62.5,7.7874999,9.7890625,22.5375004,-1.267651e+30
2021-07-22,9.3984375,0.180000007,18.8500004,75.0,-19.8062496,10.0,22.9125004,-1.267651e+30
2021-07-23,9.984375,0.0,20.1000004,67.0,-28.9312496,9.8203125,25.1625004,0.950900018
2021-07-24,-9999.0,0.514999986,-9999.0,-9999.0,-36.4312515,-9999.0,20.7875004,-1.267651e+30
2021-07-25,11.84375,5.43499947,22.6000004,-9999.0,12.9750004,-9999.0,26.2875004,-1.267651e+30
2021-07-26,10.0859375,0.0,25.2875004,-9999.0,2.4749999,-9999.0,26.7250004,0.954699993
2021-07-27,-9999.0,14.5050001,-9999.0,-9999.0,-21.2124996,-9999.0,-9999.0,-1.267651e+30
2021-07-28,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.949599981
2021-07-29,-9999.0,11.0299997,-9999.0,-9999.0,-13.0249996,-9999.0,-9999.0,-1.267651e+30
2021-07-30,8.5546875,0.0,17.6000004,69.5,3.7249999,8.8359375,22.1000004,-1.267651e+30
2021-07-31,7.98828125,0.0,17.3500004,79.0,-5.9625001,9.8359375,21.5375004,0.929199994
2021-08-01,-9999.0,16.2849998,-9999.0,-9999.0,-38.4000015,-9999.0,20.7250004,-1.267651e+30
2021-08-02,7.8359375,2.97000003,18.2875004,61.5,-40.0250015,8.3125,23.1625004,0.958299994
2021-08-03,10.421875,0.0,20.9750004,73.5,7.4124999,10.875,24.6625004,-1.267651e+30
2021-08-04,9.828125,0.0,23.9125004,-9999.0,-24.8687496,-9999.0,24.9125004,-1.267651e+30
2021-08-05,12.03125,0.0,21.7875004,76.5,13.2875004,12.3671875,26.7250004,0.980799973
2021-08-06,11.28125,0.0,23.8500004,60.5,-39.9312515,11.6953125,28.1625004,-1.267651e+30
2021-08-07,13.9453125,1.59499991,23.9750004,74.5,-36.3062515,14.0078125,26.6000004,-1.267651e+30
2021-08-08,14.234375,0.210000008,26.1625004,-9999.0,-43.5562515,-9999.0,27.5375004,-1.267651e+30
2021-08-09,14.4375,0.340000004,24.6625004,79.5,-10.8374996,14.2109375,29.4125004,-1.267651e+30
2021-08-10,17.09375,2.55999994,24.6000004,88.5,-1.33749998,17.28125,26.7875004,-1.267651e+30
2021-08-11,16.109375,6.76499939,27.6625004,77.5,-48.7125015,16.453125,29.8500004,-1.267651e+30
2021-08-12,-9999.0,1.16499996,-9999.0,-9999.0,-25.7124996,-9999.0,27.7250004,-1.267651e+30
2021-08-13,-9999.0,1.25499988,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-08-14,10.25,5.66499996,20.0375004,74.0,-4.7125001,10.578125,25.8500004,0.917800009
2021-08-15,9.234375,0.0449999981,20.7250004,60.75,-41.9312515,9.1953125,25.2250004,0.916599989
2021-08-16,11.7265625,0.0,21.1625004,74.5,-50.1812515,11.21875,27.3500004,0.935800016
2021-08-17,16.90625,28.7649994,23.4125004,92.0,-34.7750015,16.671875,20.9750004,-1.267651e+30
2021-08-18,-9999.0,35.5899925,-9999.0,-9999.0,-39.5562515,-9999.0,-9999.0,-1.267651e+30
2021-08-19,13.75,30.9849987,22.9125004,77.0,-16.2124996,13.6953125,16.5375004,-1.267651e+30
2021-08-20,13.5625,0.0,24.9750004,74.5,-37.8687515,14.7890625,25.9125004,-1.267651e+30
2021-08-21,16.015625,7.78999901,23.9125004,90.0,-23.5874996,16.453125,27.9750004,-1.267651e+30
2021-08-22,15.59375,0.0,24.7250004,-9999.0,-19.7749996,-9999.0,27.2250004,-1.267651e+30
2021-08-23,15.453125,0.0,22.3500004,83.5,9.60000038,16.234375,24.9750004,-1.267651e+30
2021-08-24,12.1015625,0.0,24.7250004,60.5,4.9749999,12.4296875,28.6625004,0.883899987
2021-08-25,15.90625,0.0,26.3500004,72.0,-31.8999996,15.671875,30.2250004,-1.267651e+30
2021-08-26,16.5625,0.0,26.1625004,78.0,-0.150000006,16.875,29.2875004,-1.267651e+30
2021-08-27,14.578125,0.73999995,23.6000004,77.5,20.7875004,13.8203125,25.7250004,-1.267651e+30
2021-08-28,15.859375,0.0,24.4750004,80.5,-8.89999962,15.578125,25.9125004,-1.267651e+30
2021-08-29,-9999.0,5.67000008,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-08-30,12.8828125,1.76499987,21.7250004,-9999.0,-25.3374996,-9999.0,27.1000004,0.940699995
2021-08-31,11.296875,0.0,20.9750004,-9999.0,-39.4625015,-9999.0,24.0375004,0.950999975
2021-09-01,-9999.0,6.17999935,-9999.0,-9999.0,-37.9625015,-9999.0,-9999.0,-1.267651e+30
2021-09-02,-9999.0,0.0,-9999.0,-9999.0,2.6624999,-9999.0,-9999.0,-1.267651e+30
2021-09-03,9.0234375,0.0,17.4750004,74.0,3.4124999,9.0546875,20.5375004,-1.267651e+30
2021-09-04,10.046875,0.0,20.0375004,75.0,1.16250002,10.640625,25.4750004,-1.267651e+30
2021-09-05,-9999.0,9.57499981,-9999.0,-9999.0,0.0375000015,-9999.0,10.2875004,-1.267651e+30
2021-09-06,9.546875,1.49000001,17.4750004,-9999.0,-1.46249998,-9999.0,20.7250004,-1.267651e+30
2021-09-07,9.6015625,0.0,20.2875004,-9999.0,4.8499999,-9999.0,24.1625004,0.925199986
2021-09-08,10.6171875,4.46999931,19.9750004,-9999.0,-17.0874996,-9999.0,22.4125004,-1.267651e+30
2021-09-09,9.1015625,0.219999999,18.2250004,-9999.0,-27.6812496,-9999.0,21.4750004,0.917900026
2021-09-10,7.84375,0.0249999985,16.7875004,76.5,-9.33749962,9.046875,20.6625004,0.97299999
2021-09-11,10.015625,0.0,19.2250004,85.5,-1.33749998,11.0234375,24.3500004,-1.267651e+30
2021-09-12,-9999.0,0.979999959,-9999.0,-9999.0,-26.0874996,-9999.0,11.4750004,-1.267651e+30
2021-09-13,10.2265625,20.2749977,19.7875004,79.0,-20.0249996,10.5625,23.4125004,-1.267651e+30
2021-09-14,-9999.0,0.789999962,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-09-15,-9999.0,14.9500008,-9999.0,-9999.0,-29.9312496,-9999.0,16.2875004,-1.267651e+30
2021-09-16,8.8828125,5.55499983,19.4125004,66.0,13.8500004,9.28125,24.3500004,0.904200017
2021-09-17,13.6875,0.0,22.0375004,81.5,11.7250004,13.4453125,23.7250004,-1.267651e+30
2021-09-18,10.7578125,0.0,19.2250004,-9999.0,0.787500024,-9999.0,23.2250004,-1.267651e+30
2021-09-19,7.96484375,0.0,18.7250004,58.25,14.1000004,7.953125,22.5375004,0.911300004
2021-09-20,10.859375,0.0,21.2875004,68.0,-36.5875015,10.65625,24.6625004,-1.267651e+30
2021-09-21,-9999.0,0.670000017,-9999.0,-9999.0,-41.5562515,-9999.0,25.2875004,-1.267651e+30
2021-09-22,-9999.0,11.5400009,-9999.0,-9999.0,-25.3687496,-9999.0,-9999.0,-1.267651e+30
2021-09-23,-9999.0,21.4800014,-9999.0,-9999.0,-37.4000015,-9999.0,-9999.0,-1.267651e+30
2021-09-24,8.53125,0.0,14.7250004,80.0,1.85000002,8.4375,17.4125004,-1.267651e+30
2021-09-25,7.625,0.0849999934,18.6000004,-9999.0,-29.0874996,-9999.0,23.2875004,0.865999997
2021-09-26,7.28125,0.689999938,15.6625004,72.5,-5.9000001,8.5078125,19.7250004,0.946500003
2021-09-27,10.390625,10.9949989,18.8500004,-9999.0,-12.2124996,-9999.0,21.5375004,-1.267651e+30
2021-09-28,7.28125,0.099999994,15.7250004,-9999.0,-2.5875001,-9999.0,17.6000004,0.917500019
2021-09-29,8.0546875,0.0,15.6625004,72.0,-1.52499998,7.91015625,18.4750004,-1.267651e+30
2021-09-30,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-10-01,7.68359375,0.0,15.2250004,72.0,4.9749999,7.7265625,18.7875004,0.945200026
2021-10-02,10.625,0.425000012,18.5375004,82.5,-6.0875001,10.8046875,20.8500004,0.985199988
2021-10-03,11.5859375,15.8399982,16.1625004,-9999.0,-12.7124996,-9999.0,8.10000038,-1.267651e+30
2021-10-04,9.5546875,24.2149963,15.0375004,85.0,-17.3062496,9.4609375,12.7875004,-1.267651e+30
2021-10-05,10.3671875,3.42499995,15.7250004,93.5,7.0374999,10.1328125,11.9750004,-1.267651e+30
2021-10-06,10.0,0.0,16.3500004,92.0,8.72500038,9.9375,17.1000004,-1.267651e+30
2021-10-07,-9999.0,0.0,-9999.0,-9999.0,17.4750004,-9999.0,21.9750004,-1.267651e+30
2021-10-08,10.234375,0.0,19.5375004,72.5,-33.9000015,10.390625,22.0375004,-1.267651e+30
2021-10-09,-9999.0,0.180000007,-9999.0,-9999.0,-33.8375015,-9999.0,8.47500038,-1.267651e+30
2021-10-10,11.203125,1.62499988,19.2250004,84.0,1.66250002,11.7578125,19.6000004,0.969799995
2021-10-11,11.390625,0.0,21.0375004,70.0,-37.3375015,11.375,24.1625004,0.861599982
2021-10-12,11.9921875,0.0,21.1000004,76.5,5.7874999,12.2734375,22.3500004,0.881699979
2021-10-13,10.6328125,0.0,20.7250004,-9999.0,7.1624999,-9999.0,17.6000004,-1.267651e+30
2021-10-14,11.828125,0.0,19.3500004,86.5,-27.6187496,11.90625,21.1625004,-1.267651e+30
2021-10-15,10.265625,1.32000005,17.0375004,-9999.0,-15.8374996,-9999.0,15.4750004,-1.267651e+30
2021-10-16,-9999.0,28.8100014,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-10-17,5.76953125,4.49499989,10.7875004,-9999.0,-18.6499996,-9999.0,10.7250004,-1.267651e+30
2021-10-18,-9999.0,3.93499947,-9999.0,-9999.0,-8.14999962,-9999.0,4.3499999,-1.267651e+30
2021-10-19,7.3828125,0.0,14.6625004,75.0,4.3499999,7.9453125,17.1625004,0.916299999
2021-10-20,8.203125,0.174999997,16.9750004,72.5,-18.8999996,8.6171875,20.4125004,-1.267651e+30
2021-10-21,7.83203125,9.47500038,16.2250004,-9999.0,-37.4625015,-9999.0,14.9125004,-1.267651e+30
2021-10-22,-9999.0,10.0299997,-9999.0,-9999.0,-15.8999996,-9999.0,5.1624999,-1.267651e+30
2021-10-23,-9999.0,0.155000001,-9999.0,-9999.0,-15.1499996,-9999.0,8.60000038,-1.267651e+30
2021-10-24,6.44921875,0.0399999991,11.5375004,80.0,-17.1499996,6.9609375,14.6625004,-1.267651e+30
2021-10-25,8.9453125,9.04999828,13.8500004,-9999.0,-21.6499996,-9999.0,8.97500038,-1.267651e+30
2021-10-26,-9999.0,71.4449997,-9999.0,-9999.0,-41.5875015,-9999.0,-9999.0,-1.267651e+30
2021-10-27,7.09765625,4.90000057,12.8500004,81.5,-16.0249996,7.23046875,13.9750004,-1.267651e+30
2021-10-28,7.6796875,0.0,12.7875004,88.5,-30.1187496,7.70703125,14.4750004,0.907700002
2021-10-29,7.59765625,0.394999981,11.2875004,-9999.0,-8.77499962,-9999.0,14.4750004,-1.267651e+30
2021-10-30,-9999.0,9.85000038,-9999.0,-9999.0,-13.4624996,-9999.0,-9999.0,-1.267651e+30
2021-10-31,-9999.0,0.654999971,-9999.0,-9999.0,-11.8374996,-9999.0,5.9749999,-1.267651e+30
2021-11-01,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-11-02,4.31640625,0.399999976,6.8499999,88.0,-13.0249996,5.15234375,10.2250004,-1.267651e+30
2021-11-03,3.9921875,0.0,5.1624999,77.0,-18.4624996,3.83203125,6.8499999,-1.267651e+30
2021-11-04,4.1171875,0.25,6.0999999,77.0,-19.0249996,4.15234375,10.9125004,-1.267651e+30
2021-11-05,-9999.0,0.0,-9999.0,-9999.0,-12.2124996,-9999.0,10.8500004,-1.267651e+30
2021-11-06,5.203125,0.0,8.16250038,79.5,1.72500002,5.08984375,10.9750004,0.899999976
2021-11-07,5.95703125,0.0,12.7250004,-9999.0,-4.4625001,-9999.0,13.6000004,-1.267651e+30
2021-11-08,7.26171875,0.0,12.9125004,78.5,10.1000004,7.05078125,14.1625004,0.876800001
2021-11-09,6.68359375,0.845000029,11.7875004,88.0,-9.39999962,6.75,13.3500004,-1.267651e+30
2021-11-10,-9999.0,5.83499956,-9999.0,-9999.0,-63.3062515,-9999.0,11.6625004,0.908399999
2021-11-11,6.71484375,0.0,9.85000038,87.5,-43.1812515,6.578125,12.9750004,-1.267651e+30
2021-11-12,5.12890625,58.9550018,8.10000038,-9999.0,-10.5874996,-9999.0,12.2875004,-1.267651e+30
2021-11-13,3.34570312,2.2349999,3.6624999,-9999.0,-33.8062515,-9999.0,0.224999994,-1.267651e+30
2021-11-14,4.34375,3.64499998,6.3499999,-9999.0,-15.8999996,-9999.0,-1.71249998,-1.267651e+30
2021-11-15,3.2890625,0.824999928,4.5999999,-9999.0,-17.7437496,-9999.0,3.7874999,-1.267651e+30
2021-11-16,3.36914062,0.0,1.78750002,-9999.0,-13.2124996,-9999.0,7.5374999,-1.267651e+30
2021-11-17,-9999.0,0.625,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-11-18,-9999.0,8.32999897,-9999.0,-9999.0,-30.1499996,-9999.0,-5.5250001,-1.267651e+30
2021-11-19,-9999.0,0.439999998,-9999.0,-9999.0,-17.2749996,-9999.0,6.6624999,-1.267651e+30
2021-11-20,4.94140625,0.0,5.5374999,95.5,-34.3062515,4.96484375,-0.712499976,-1.267651e+30
2021-11-21,5.09765625,3.5849998,6.4124999,-9999.0,-38.2125015,-9999.0,3.9749999,-1.267651e+30
2021-11-22,-9999.0,0.299999982,-9999.0,-9999.0,-17.1812496,-9999.0,5.5999999,-1.267651e+30
2021-11-23,2.53125,0.0,0.100000001,67.0,-15.5874996,2.53515625,4.2874999,-1.267651e+30
2021-11-24,5.890625,0.0,7.1624999,91.5,-10.7124996,5.67578125,5.4749999,-1.267651e+30
2021-11-25,6.8671875,4.29999971,8.53750038,64.5,-22.7437496,6.81640625,-0.524999976,-1.267651e+30
2021-11-26,-9999.0,4.80499983,-9999.0,-9999.0,-23.8374996,-9999.0,-9999.0,-1.267651e+30
2021-11-27,2.95898438,0.0,1.16250002,-9999.0,-10.9624996,-9999.0,5.5374999,0.934300005
2021-11-28,-9999.0,0.00999999978,-9999.0,-9999.0,-20.5562496,-9999.0,-9999.0,-1.267651e+30
2021-11-29,2.60742188,0.0,1.53750002,58.5,-10.9624996,2.59179688,4.4749999,-1.267651e+30
2021-11-30,-9999.0,0.0,-9999.0,-9999.0,-29.3062496,-9999.0,-9.83749962,-1.267651e+30
2021-12-01,4.41796875,0.0,6.0374999,-9999.0,-14.5874996,-9999.0,5.4749999,-1.267651e+30
2021-12-02,-9999.0,3.99499989,4.2874999,-9999.0,-9.96249962,-9999.0,-1.52499998,-1.267651e+30
2021-12-03,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.853600025
2021-12-04,3.56640625,0.764999986,0.224999994,-9999.0,-16.5249996,-9999.0,4.3499999,-1.267651e+30
2021-12-05,4.04296875,1.0999999,1.72500002,95.0,-32.4937515,4.18359375,-4.7125001,-1.267651e+30
2021-12-06,-9999.0,23.9300022,-9999.0,-9999.0,-43.2125015,-9999.0,-9999.0,-1.267651e+30
2021-12-07,-9999.0,0.0,-9999.0,-9999.0,-33.8062515,-9999.0,-14.8999996,-1.267651e+30
2021-12-08,2.87304688,0.98999995,-1.64999998,-9999.0,-34.9000015,-9999.0,-9999.0,-1.267651e+30
2021-12-09,3.5703125,0.0949999988,2.7874999,79.5,-36.4625015,3.48242188,-4.8375001,-1.267651e+30
2021-12-10,-9999.0,0.870000005,-9999.0,-9999.0,-27.9937496,-9999.0,-9999.0,-1.267651e+30
2021-12-11,-9999.0,24.5699997,-9999.0,-9999.0,-54.1500015,-9999.0,10.6625004,-1.267651e+30
2021-12-12,3.28710938,0.0,4.3499999,62.25,-12.9624996,3.28320312,6.7874999,0.864799976
2021-12-13,3.80859375,0.0,5.9124999,65.0,-10.0874996,3.80078125,8.22500038,0.864499986
2021-12-14,-9999.0,0.0,-9999.0,-9999.0,-39.9312515,-9999.0,7.1624999,-1.267651e+30
2021-12-15,-9999.0,6.58500004,-9999.0,-9999.0,-37.2437515,-9999.0,-9999.0,-1.267651e+30
2021-12-16,-9999.0,6.48999977,-9999.0,-9999.0,-42.8375015,-9999.0,12.4750004,-1.267651e+30
2021-12-17,-9999.0,0.0700000003,-9999.0,-9999.0,-5.9000001,-9999.0,-9999.0,0.914600015
2021-12-18,-9999.0,5.43499994,-9999.0,-9999.0,-29.5249996,-9999.0,-9999.0,-1.267651e+30
2021-12-19,-9999.0,0.334999979,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2021-12-20,4.07421875,0.98999995,2.1624999,84.0,-22.5249996,3.95507812,0.975000024,-1.267651e+30
2021-12-21,3.53710938,0.0,6.0999999,71.5,-7.1500001,3.67382812,4.1624999,-1.267651e+30
2021-12-22,2.11914062,0.0,-0.587499976,-9999.0,-17.4312496,-9999.0,2.3499999,-1.267651e+30
2021-12-23,1.83203125,0.0,-2.6500001,73.5,-17.3687496,2.34960938,-1.71249998,-1.267651e+30
2021-12-24,4.23046875,0.25999999,2.2249999,-9999.0,-23.5874996,-9999.0,-1.27499998,-1.267651e+30
2021-12-25,5.0625,10.7350006,4.5999999,-9999.0,-10.6499996,-9999.0,-2.9000001,-1.267651e+30
2021-12-26,-9999.0,0.699999928,-9999.0,-9999.0,-10.1499996,-9999.0,-9999.0,-1.267651e+30
2021-12-27,-9999.0,0.49999997,-1.52499998,-9999.0,-14.7749996,-9999.0,-9999.0,-1.267651e+30
2021-12-28,-9999.0,2.83999991,-9999.0,-9999.0,-33.9937515,-9999.0,-3.7125001,-1.267651e+30
2021-12-29,-9999.0,1.61000013,1.85000002,-9999.0,-14.7124996,-9999.0,-4.3375001,-1.267651e+30
2021-12-30,-9999.0,1.0999999,4.4124999,-9999.0,-11.0874996,-9999.0,0.349999994,-1.267651e+30
2021-12-31,-9999.0,0.125,2.4749999,-9999.0,-6.5250001,-9999.0,2.0999999,-1.267651e+30
2022-01-01,-9999.0,3.74499989,-9999.0,-9999.0,-45.3687515,-9999.0,-9999.0,-1.267651e+30
2022-01-02,-9999.0,8.30000019,-9999.0,-9999.0,-15.8999996,-9999.0,-6.0875001,-1.267651e+30
2022-01-03,2.68554688,0.0,-1.27499998,78.5,-14.2124996,2.55078125,-0.899999976,-1.267651e+30
2022-01-04,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-1.267651e+30
2022-01-05,4.30859375,0.0899999961,1.53750002,-9999.0,-40.4312515,-9999.0,-9.39999962,-1.267651e+30
2022-01-06,-9999.0,0.0,-9999.0,-9999.0,-18.4937496,-9999.0,-9999.0,-1.267651e+30
2022-01-07,1.79492188,0.0,-4.5875001,69.5,-17.8687496,1.80957031,-4.9625001,-1.267651e+30
2022-01-08,2.61914062,0.0,-1.71249998,84.5,-14.6499996,2.53710938,-3.3375001,-1.267651e+30
2022-01-09,-9999.0,7.77999973,5.4124999,-9999.0,-17.1499996,-9999.0,-9.96249962,-1.267651e+30
2022-01-10,1.59765625,0.0,-5.8375001,-9999.0,-24.6812496,-9999.0,-4.4000001,-1.267651e+30
2022-01-11,0.81640625,0.0,-10.3999996,56.75,-17.8999996,0.80078125,-10.8374996,-1.267651e+30
2022-01-12,3.69921875,0.0,-0.649999976,-9999.0,-27.7437496,-9999.0,-7.6500001,-1.267651e+30
